"Matching.Attribute","Matching.Attribute.1","name","nms.score.avg","nms.score.EE","nms.score.RE","selected","shared name"
"CHKB-CPT1B","CHKB-CPT1B","CHKB-CPT1B","3.383366141732285E-4","6.76673228346457E-4","0.0","false","CHKB-CPT1B"
"CHMP4A","CHMP4A","CHMP4A",,,"0.0","false","CHMP4A"
"ENSG00000259881.1","ENSG00000259881.1","ENSG00000259881.1","0.00979860028112535","0.0195972005622507","0.0","false","ENSG00000259881.1"
"ENSG00000260196.1","ENSG00000260196.1","ENSG00000260196.1","0.0","0.0","0.0","false","ENSG00000260196.1"
"SLX1B-SULT1A4","SLX1B-SULT1A4","SLX1B-SULT1A4","1.5378937007874E-4","3.0757874015748E-4","0.0","false","SLX1B-SULT1A4"
"ENSG00000264490.3","ENSG00000264490.3","ENSG00000264490.3","5.84399606299215E-4","0.00116879921259843","0.0","false","ENSG00000264490.3"
"FDX2","FDX2","FDX2","2.46062992125984E-4","4.92125984251968E-4","0.0","false","FDX2"
"ENSG00000273812.3","ENSG00000273812.3","ENSG00000273812.3","1.5378937007874E-4","3.0757874015748E-4","0.0","false","ENSG00000273812.3"
"ENSG00000276075.2","ENSG00000276075.2","ENSG00000276075.2","4.921259842519685E-4","9.84251968503937E-4","0.0","false","ENSG00000276075.2"
"ENSG00000279689.1","ENSG00000279689.1","ENSG00000279689.1","0.0","0.0","0.0","false","ENSG00000279689.1"
"ENSG00000288849.1","ENSG00000288849.1","ENSG00000288849.1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","ENSG00000288849.1"
"Alanine","Alanine","Alanine","0.01133530913027474","0.0151943897637795","0.00747622849676998","false","Alanine"
"Alloisoleucine","Alloisoleucine","Alloisoleucine","0.0129926689409886","0.0","0.0259853378819772","false","Alloisoleucine"
"Inosine","Inosine","Inosine","0.0551611567697369","0.0151943897637795","0.0951279237756943","false","Inosine"
"Ribothymidine","Ribothymidine","Ribothymidine","0.02499974661705615","0.0499994932341123","0.0","false","Ribothymidine"
"Xanthine","Xanthine","Xanthine","0.21037703452726553","0.265174417514184","0.155579651540347","false","Xanthine"
"Hypoxanthine","Hypoxanthine","Hypoxanthine","0.08839306420030212","0.00424458661417323","0.172541541786431","false","Hypoxanthine"
"Xanthosine","Xanthosine","Xanthosine","0.057283450076823554","0.0194389763779528","0.0951279237756943","false","Xanthosine"
"DMGV","DMGV","DMGV","0.19400871583246695","0.374807008495884","0.0132104231690499","false","DMGV"
"SLC25A13","SLC25A13","SLC25A13","3.998523622047245E-4","7.99704724409449E-4","0.0","false","SLC25A13"
"Proline","Proline","Proline","0.2606237968509606","0.51355361097709","0.00769398272483124","false","Proline"
"Allantoin","Allantoin","Allantoin","0.001138041338582675","0.00227608267716535","0.0","false","Allantoin"
"Acisoga","Acisoga","Acisoga","0.03765946233265465","0.0753189246653093","0.0","false","Acisoga"
"Methionine","Methionine","Methionine","0.0498072215800536","0.0194389763779528","0.0801754667821544","false","Methionine"
"Betaine","Betaine","Betaine","0.019943948468547648","0.0139025590551181","0.0259853378819772","false","Betaine"
"Phosphoethanolamine","Phosphoethanolamine","Phosphoethanolamine","0.02293088686590964","0.0383855452350493","0.00747622849676998","false","Phosphoethanolamine"
"Cotinine","Cotinine","Cotinine","0.01571727362204725","0.0314345472440945","0.0","false","Cotinine"
"Creatinine","Creatinine","Creatinine","0.0509218073778009","0.0194389763779528","0.082404638377649","false","Creatinine"
"Taurine","Taurine","Taurine","0.006399894905722705","0.00510580708661417","0.00769398272483124","false","Taurine"
"ADP","ADP","ADP","7.689468503937E-4","0.0015378937007874","0.0","false","ADP"
"Serotonin","Serotonin","Serotonin","0.09914249647634549","0.190808764455921","0.00747622849676998","false","Serotonin"
"Tributylamine","Tributylamine","Tributylamine","0.1261046815486105","0.252209363097221","0.0","false","Tributylamine"
"PLS3","PLS3","PLS3","0.00358016022811222","0.00716032045622444","0.0","false","PLS3"
"UBE2W","UBE2W","UBE2W","3.075787401574805E-4","6.15157480314961E-4","0.0","false","UBE2W"
"MTMR9","MTMR9","MTMR9","0.0081924342601552","0.0163848685203104","0.0","false","MTMR9"
"TBC1D9","TBC1D9","TBC1D9","0.0","0.0","0.0","false","TBC1D9"
"MYF5","MYF5","MYF5","1.84547244094488E-4","3.69094488188976E-4","0.0","false","MYF5"
"HS1BP3","HS1BP3","HS1BP3","3.075787401574805E-4","6.15157480314961E-4","0.0","false","HS1BP3"
"ARAP3","ARAP3","ARAP3","0.0","0.0","0.0","false","ARAP3"
"CLTA","CLTA","CLTA","0.004013515599399775","0.00802703119879955","0.0","false","CLTA"
"MCF2L","MCF2L","MCF2L","0.001390227751851385","0.00278045550370277","0.0","false","MCF2L"
"PXDN","PXDN","PXDN","9.2273622047244E-5","1.84547244094488E-4","0.0","false","PXDN"
"NIBAN2","NIBAN2","NIBAN2","0.0","0.0","0.0","false","NIBAN2"
"TLR4","TLR4","TLR4","0.002128416728229335","0.00425683345645867","0.0","false","TLR4"
"TUBB2A","TUBB2A","TUBB2A","3.690944881889765E-4","7.38188976377953E-4","0.0","false","TUBB2A"
"CARD14","CARD14","CARD14","0.006114552739689","0.012229105479378","0.0","false","CARD14"
"EIF4A3","EIF4A3","EIF4A3","3.690944881889765E-4","7.38188976377953E-4","0.0","false","EIF4A3"
"MTA2","MTA2","MTA2","1.23031496062992E-4","2.46062992125984E-4","0.0","false","MTA2"
"SHROOM1","SHROOM1","SHROOM1","0.005388047838739","0.010776095677478","0.0","false","SHROOM1"
"PGM2","PGM2","PGM2","0.00636610600194915","0.0127322120038983","0.0","false","PGM2"
"ZBTB26","ZBTB26","ZBTB26","0.002005385232166345","0.00401077046433269","0.0","false","ZBTB26"
"SLC25A33","SLC25A33","SLC25A33","0.00374007301933368","0.00748014603866736","0.0","false","SLC25A33"
"ZNF852","ZNF852","ZNF852","3.690944881889765E-4","7.38188976377953E-4","0.0","false","ZNF852"
"PRKX","PRKX","PRKX","3.075787401574805E-5","6.15157480314961E-5","0.0","false","PRKX"
"ZNF248","ZNF248","ZNF248","0.001513259247914375","0.00302651849582875","0.0","false","ZNF248"
"HLA-H","HLA-H","HLA-H","3.998523622047245E-4","7.99704724409449E-4","0.0","false","HLA-H"
"PVRIG2P","PVRIG2P","PVRIG2P","9.2273622047244E-5","1.84547244094488E-4","0.0","false","PVRIG2P"
"OLMALINC","OLMALINC","OLMALINC","0.00243599546838682","0.00487199093677364","0.0","false","OLMALINC"
"Dimethylarginine","Dimethylarginine","Dimethylarginine","0.00246062992125984","0.00492125984251968","0.0","false","Dimethylarginine"
"Glutamine","Glutamine","Glutamine","0.01571727362204725","0.0314345472440945","0.0","false","Glutamine"
"NEFA","NEFA","NEFA","0.168772406499629","0.337544812999258","0.0","false","NEFA"
"Methylguanidine","Methylguanidine","Methylguanidine",,,"0.0","false","Methylguanidine"
"Histidine","Histidine","Histidine","0.0097194881889764","0.0194389763779528","0.0","false","Histidine"
"KIAA0100","KIAA0100","KIAA0100","0.00298236468231188","0.00596472936462376","0.0","false","KIAA0100"
"Niacinamide","Niacinamide","Niacinamide","0.0","0.0","0.0","false","Niacinamide"
"Thyroxine","Thyroxine","Thyroxine","0.002614419291338585","0.00522883858267717","0.0","false","Thyroxine"
"Choline","Choline","Choline","0.0761135624967195","0.152227124993439","0.0","false","Choline"
"CSDE1","CSDE1","CSDE1","1.84547244094488E-4","3.69094488188976E-4","0.0","false","CSDE1"
"ZNF200","ZNF200","ZNF200","1.84547244094488E-4","3.69094488188976E-4","0.0","false","ZNF200"
"CLEC16A","CLEC16A","CLEC16A","6.1515748031496E-5","1.23031496062992E-4","0.0","false","CLEC16A"
"RETSAT","RETSAT","RETSAT","0.0","0.0","0.0","false","RETSAT"
"SLC9A3R2","SLC9A3R2","SLC9A3R2","4.921259842519685E-4","9.84251968503937E-4","0.0","false","SLC9A3R2"
"TBC1D1","TBC1D1","TBC1D1","4.921259842519685E-4","9.84251968503937E-4","0.0","false","TBC1D1"
"FTSJ1","FTSJ1","FTSJ1","1.23031496062992E-4","2.46062992125984E-4","0.0","false","FTSJ1"
"NCBP3","NCBP3","NCBP3","0.0","0.0","0.0","false","NCBP3"
"NMRK2","NMRK2","NMRK2","0.0","0.0","0.0","false","NMRK2"
"AK6","AK6","AK6","0.00601481901033085","0.0120296380206617","0.0","false","AK6"
"SLC25A24","SLC25A24","SLC25A24","0.002189932476260835","0.00437986495252167","0.0","false","SLC25A24"
"FKBP1A","FKBP1A","FKBP1A","0.0","0.0","0.0","false","FKBP1A"
"LAMB1","LAMB1","LAMB1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","LAMB1"
"MAP3K20","MAP3K20","MAP3K20","0.01000095502179055","0.0200019100435811","0.0","false","MAP3K20"
"PSMA7","PSMA7","PSMA7","3.383366141732285E-4","6.76673228346457E-4","0.0","false","PSMA7"
"RIOK3","RIOK3","RIOK3","0.0","0.0","0.0","false","RIOK3"
"NUTF2","NUTF2","NUTF2","0.0","0.0","0.0","false","NUTF2"
"MAZ","MAZ","MAZ","0.01246362654295785","0.0249272530859157","0.0","false","MAZ"
"CD276","CD276","CD276","4.306102362204725E-4","8.61220472440945E-4","0.0","false","CD276"
"RELB","RELB","RELB","0.00663335477672145","0.0132667095534429","0.0","false","RELB"
"CACTIN","CACTIN","CACTIN","0.003457128732049225","0.00691425746409845","0.0","false","CACTIN"
"MIER2","MIER2","MIER2","0.00255902696444981","0.00511805392889962","0.0","false","MIER2"
"POLR1F","POLR1F","POLR1F","1.23031496062992E-4","2.46062992125984E-4","0.0","false","POLR1F"
"HSPB1","HSPB1","HSPB1","2.768208661417325E-4","5.53641732283465E-4","0.0","false","HSPB1"
"BCL7B","BCL7B","BCL7B","0.0","0.0","0.0","false","BCL7B"
"FSD1L","FSD1L","FSD1L","5.53641732283465E-4","0.00110728346456693","0.0","false","FSD1L"
"CCSER2","CCSER2","CCSER2","0.0","0.0","0.0","false","CCSER2"
"CCDC47","CCDC47","CCDC47","3.383366141732285E-4","6.76673228346457E-4","0.0","false","CCDC47"
"TMEM33","TMEM33","TMEM33","1.23031496062992E-4","2.46062992125984E-4","0.0","false","TMEM33"
"KLHL5","KLHL5","KLHL5","2.46062992125984E-4","4.92125984251968E-4","0.0","false","KLHL5"
"CRYAB","CRYAB","CRYAB","0.0223175487668209","0.0446350975336418","0.0","false","CRYAB"
"NRXN2","NRXN2","NRXN2","0.0","0.0","0.0","false","NRXN2"
"CHKA","CHKA","CHKA","0.004013515599399775","0.00802703119879955","0.0","false","CHKA"
"ASCC3","ASCC3","ASCC3","0.001513259247914375","0.00302651849582875","0.0","false","ASCC3"
"CUTA","CUTA","CUTA","6.1515748031496E-5","1.23031496062992E-4","0.0","false","CUTA"
"HSPA9","HSPA9","HSPA9","3.383366141732285E-4","6.76673228346457E-4","0.0","false","HSPA9"
"IRX4","IRX4","IRX4","3.690944881889765E-4","7.38188976377953E-4","0.0","false","IRX4"
"BRIX1","BRIX1","BRIX1","2.768208661417325E-4","5.53641732283465E-4","0.0","false","BRIX1"
"KPNA1","KPNA1","KPNA1","0.00145174349988288","0.00290348699976576","0.0","false","KPNA1"
"HSPE1","HSPE1","HSPE1","2.15305118110236E-4","4.30610236220472E-4","0.0","false","HSPE1"
"TPO","TPO","TPO","3.383366141732285E-4","6.76673228346457E-4","0.0","false","TPO"
"COX7A2L","COX7A2L","COX7A2L","3.690944881889765E-4","7.38188976377953E-4","0.0","false","COX7A2L"
"SUMO1","SUMO1","SUMO1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","SUMO1"
"WDR77","WDR77","WDR77","3.383366141732285E-4","6.76673228346457E-4","0.0","false","WDR77"
"SRM","SRM","SRM","0.0062089383457948","0.0124178766915896","0.0","false","SRM"
"PLEKHM2","PLEKHM2","PLEKHM2","0.0066429268680909","0.0132858537361818","0.0","false","PLEKHM2"
"ATP6V0B","ATP6V0B","ATP6V0B","0.00601481901033085","0.0120296380206617","0.0","false","ATP6V0B"
"TNFAIP3","TNFAIP3","TNFAIP3","0.001955741148515305","0.00391148229703061","0.0","false","TNFAIP3"
"FAM98A","FAM98A","FAM98A","0.0057297627389879","0.0114595254779758","0.0","false","FAM98A"
"DUSP4","DUSP4","DUSP4","3.075787401574805E-4","6.15157480314961E-4","0.0","false","DUSP4"
"STAU1","STAU1","STAU1","0.0","0.0","0.0","false","STAU1"
"NCLN","NCLN","NCLN","0.0061070926323781","0.0122141852647562","0.0","false","NCLN"
"EIF2S2","EIF2S2","EIF2S2","1.84547244094488E-4","3.69094488188976E-4","0.0","false","EIF2S2"
"CANX","CANX","CANX","0.0061070926323781","0.0122141852647562","0.0","false","CANX"
"PODXL","PODXL","PODXL","0.003149549991891745","0.00629909998378349","0.0","false","PODXL"
"COX4I1","COX4I1","COX4I1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","COX4I1"
"SELENOS","SELENOS","SELENOS","0.00116241781835214","0.00232483563670428","0.0","false","SELENOS"
"UTP3","UTP3","UTP3","0.00259590825960828","0.00519181651921656","0.0","false","UTP3"
"GRHL1","GRHL1","GRHL1","0.003149549991891745","0.00629909998378349","0.0","false","GRHL1"
"CCNH","CCNH","CCNH","3.690944881889765E-4","7.38188976377953E-4","0.0","false","CCNH"
"BTF3L4","BTF3L4","BTF3L4","0.00763055712267045","0.0152611142453409","0.0","false","BTF3L4"
"ISCA1","ISCA1","ISCA1","0.00947469287744715","0.0189493857548943","0.0","false","ISCA1"
"CD63","CD63","CD63","0.003736694733258045","0.00747338946651609","0.0","false","CD63"
"CDK4","CDK4","CDK4","0.004478261995711635","0.00895652399142327","0.0","false","CDK4"
"CKAP4","CKAP4","CKAP4","2.46062992125984E-4","4.92125984251968E-4","0.0","false","CKAP4"
"ELAC1","ELAC1","ELAC1","3.690944881889765E-4","7.38188976377953E-4","0.0","false","ELAC1"
"ERVK3-1","ERVK3-1","ERVK3-1","0.0","0.0","0.0","false","ERVK3-1"
"FCN3","FCN3","FCN3","0.00464028677099163","0.00928057354198326","0.0","false","FCN3"
"PSMA5","PSMA5","PSMA5","4.921259842519685E-4","9.84251968503937E-4","0.0","false","PSMA5"
"PFDN2","PFDN2","PFDN2","3.383366141732285E-4","6.76673228346457E-4","0.0","false","PFDN2"
"CHAC2","CHAC2","CHAC2","3.383366141732285E-4","6.76673228346457E-4","0.0","false","CHAC2"
"NFKBIE","NFKBIE","NFKBIE","0.0","0.0","0.0","false","NFKBIE"
"FBXO10","FBXO10","FBXO10","3.998523622047245E-4","7.99704724409449E-4","0.0","false","FBXO10"
"IL18","IL18","IL18","0.001531512306541115","0.00306302461308223","0.0","false","IL18"
"ZCCHC10","ZCCHC10","ZCCHC10","0.0","0.0","0.0","false","ZCCHC10"
"CLIC2","CLIC2","CLIC2",,,"0.0","false","CLIC2"
"VPS26C","VPS26C","VPS26C","2.15305118110236E-4","4.30610236220472E-4","0.0","false","VPS26C"
"CACHD1","CACHD1","CACHD1","1.5378937007874E-4","3.0757874015748E-4","0.0","false","CACHD1"
"UBE2Z","UBE2Z","UBE2Z","0.0","0.0","0.0","false","UBE2Z"
"IRX6","IRX6","IRX6","0.001593028054572615","0.00318605610914523","0.0","false","IRX6"
"MED8","MED8","MED8","0.0086359948738207","0.0172719897476414","0.0","false","MED8"
"GPATCH4","GPATCH4","GPATCH4","3.690944881889765E-4","7.38188976377953E-4","0.0","false","GPATCH4"
"PEA15","PEA15","PEA15","8.30462598425195E-4","0.00166092519685039","0.0","false","PEA15"
"MAPKAPK2","MAPKAPK2","MAPKAPK2","0.00165454380260411","0.00330908760520822","0.0","false","MAPKAPK2"
"TYW5","TYW5","TYW5","3.383366141732285E-4","6.76673228346457E-4","0.0","false","TYW5"
"MTHFD2L","MTHFD2L","MTHFD2L","3.690944881889765E-4","7.38188976377953E-4","0.0","false","MTHFD2L"
"GASK1B","GASK1B","GASK1B","1.23031496062992E-4","2.46062992125984E-4","0.0","false","GASK1B"
"UBLCP1","UBLCP1","UBLCP1","2.768208661417325E-4","5.53641732283465E-4","0.0","false","UBLCP1"
"ADGRF2","ADGRF2","ADGRF2","0.00165454380260411","0.00330908760520822","0.0","false","ADGRF2"
"TTC7B","TTC7B","TTC7B","0.0","0.0","0.0","false","TTC7B"
"CYYR1","CYYR1","CYYR1","9.2273622047244E-5","1.84547244094488E-4","0.0","false","CYYR1"
"CIAO2B","CIAO2B","CIAO2B","2.15305118110236E-4","4.30610236220472E-4","0.0","false","CIAO2B"
"GREM1","GREM1","GREM1","0.00189422540048381","0.00378845080096762","0.0","false","GREM1"
"DOLPP1","DOLPP1","DOLPP1","0.003911669885983105","0.00782333977196621","0.0","false","DOLPP1"
"SPINDOC","SPINDOC","SPINDOC","2.46062992125984E-4","4.92125984251968E-4","0.0","false","SPINDOC"
"GDNF","GDNF","GDNF","0.003090779378927335","0.00618155875785467","0.0","false","GDNF"
"DNAJC21","DNAJC21","DNAJC21","0.0060530369916575","0.012106073983315","0.0","false","DNAJC21"
"RGPD8","RGPD8","RGPD8","0.001390227751851385","0.00278045550370277","0.0","false","RGPD8"
"ZNF764","ZNF764","ZNF764","6.1515748031496E-5","1.23031496062992E-4","0.0","false","ZNF764"
"ZNF35","ZNF35","ZNF35","2.768208661417325E-4","5.53641732283465E-4","0.0","false","ZNF35"
"USP47","USP47","USP47","1.5378937007874E-4","3.0757874015748E-4","0.0","false","USP47"
"KIF5B","KIF5B","KIF5B","0.00407688535838624","0.00815377071677248","0.0","false","KIF5B"
"COMMD1","COMMD1","COMMD1","3.383366141732285E-4","6.76673228346457E-4","0.0","false","COMMD1"
"FBXO45","FBXO45","FBXO45","0.004013515599399775","0.00802703119879955","0.0","false","FBXO45"
"SLCO2A1","SLCO2A1","SLCO2A1","3.075787401574805E-4","6.15157480314961E-4","0.0","false","SLCO2A1"
"ZNF408","ZNF408","ZNF408","0.0","0.0","0.0","false","ZNF408"
"UFSP1","UFSP1","UFSP1","3.075787401574805E-5","6.15157480314961E-5","0.0","false","UFSP1"
"ENSG00000176134.5","ENSG00000176134.5","ENSG00000176134.5","6.1515748031496E-4","0.00123031496062992","0.0","false","ENSG00000176134.5"
"C10orf71","C10orf71","C10orf71","0.00116241781835214","0.00232483563670428","0.0","false","C10orf71"
"NINJ2-AS1","NINJ2-AS1","NINJ2-AS1","0.00990044599454205","0.0198008919890841","0.0","false","NINJ2-AS1"
"METTL23","METTL23","METTL23","6.1515748031496E-5","1.23031496062992E-4","0.0","false","METTL23"
"ALYREF","ALYREF","ALYREF","0.0","0.0","0.0","false","ALYREF"
"UPP1","UPP1","UPP1","0.001223933566383635","0.00244786713276727","0.0","false","UPP1"
"WDSUB1","WDSUB1","WDSUB1","2.15305118110236E-4","4.30610236220472E-4","0.0","false","WDSUB1"
"ZNF79","ZNF79","ZNF79","0.00652327365810355","0.0130465473162071","0.0","false","ZNF79"
"HRCT1","HRCT1","HRCT1","3.998523622047245E-4","7.99704724409449E-4","0.0","false","HRCT1"
"FAM3C","FAM3C","FAM3C","3.383366141732285E-4","6.76673228346457E-4","0.0","false","FAM3C"
"SND1","SND1","SND1","3.075787401574805E-5","6.15157480314961E-5","0.0","false","SND1"
"ATP1A1-AS1","ATP1A1-AS1","ATP1A1-AS1","0.00621294978287895","0.0124258995657579","0.0","false","ATP1A1-AS1"
"ZBTB9","ZBTB9","ZBTB9","3.075787401574805E-5","6.15157480314961E-5","0.0","false","ZBTB9"
"PPP1CB","PPP1CB","PPP1CB","0.00128544931441513","0.00257089862883026","0.0","false","PPP1CB"
"ISCA1P1","ISCA1P1","ISCA1P1","0.001771193904420815","0.00354238780884163","0.0","false","ISCA1P1"
"MEG9","MEG9","MEG9","0.00232483563670428","0.00464967127340856","0.0","false","MEG9"
"ELFN1","ELFN1","ELFN1","1.5378937007874E-4","3.0757874015748E-4","0.0","false","ELFN1"
"ENSG00000227896.2","ENSG00000227896.2","ENSG00000227896.2","0.00145174349988288","0.00290348699976576","0.0","false","ENSG00000227896.2"
"ENSG00000235560.4","ENSG00000235560.4","ENSG00000235560.4","0.001390227751851385","0.00278045550370277","0.0","false","ENSG00000235560.4"
"CCDC71L","CCDC71L","CCDC71L","1.5378937007874E-4","3.0757874015748E-4","0.0","false","CCDC71L"
"POLR2M","POLR2M","POLR2M","6.1515748031496E-5","1.23031496062992E-4","0.0","false","POLR2M"
"ZBTB11-AS1","ZBTB11-AS1","ZBTB11-AS1","0.00165454380260411","0.00330908760520822","0.0","false","ZBTB11-AS1"
"P2RX5-TAX1BP3","P2RX5-TAX1BP3","P2RX5-TAX1BP3","3.075787401574805E-4","6.15157480314961E-4","0.0","false","P2RX5-TAX1BP3"
"CD63-AS1","CD63-AS1","CD63-AS1","0.01163316394453265","0.0232663278890653","0.0","false","CD63-AS1"
"TSPAN5-DT","TSPAN5-DT","TSPAN5-DT","2.768208661417325E-4","5.53641732283465E-4","0.0","false","TSPAN5-DT"
"SRSF8","SRSF8","SRSF8","0.0058398438576058","0.0116796877152116","0.0","false","SRSF8"
"ENSG00000267059.2","ENSG00000267059.2","ENSG00000267059.2","0.01044451563545605","0.0208890312709121","0.0","false","ENSG00000267059.2"
"LCN6","LCN6","LCN6","0.0","0.0","0.0","false","LCN6"
"WDR5B-DT","WDR5B-DT","WDR5B-DT","5.22883858267715E-4","0.00104576771653543","0.0","false","WDR5B-DT"
"LINC00235","LINC00235","LINC00235","2.15305118110236E-4","4.30610236220472E-4","0.0","false","LINC00235"
"ENSG00000279365.1","ENSG00000279365.1","ENSG00000279365.1","3.998523622047245E-4","7.99704724409449E-4","0.0","false","ENSG00000279365.1"
"FLJ38576","FLJ38576","FLJ38576","0.00214028839260979","0.00428057678521958","0.0","false","FLJ38576"
"ENSG00000289609.1","ENSG00000289609.1","ENSG00000289609.1","3.690944881889765E-4","7.38188976377953E-4","0.0","false","ENSG00000289609.1"
"Dimethylglycine","Dimethylglycine","Dimethylglycine","0.03196674659920775","0.0639334931984155","0.0","false","Dimethylglycine"
"dUMP","dUMP","dUMP","0.0796408738390031","0.101376826609488","0.0579049210685182","false","dUMP"
"Acetaminophen","Acetaminophen","Acetaminophen","0.6811457020126866","1.35064597872304","0.0116454253023332","false","Acetaminophen"
"Ectoine","Ectoine","Ectoine","0.437360744140166","0.368423736726202","0.50629775155413","false","Ectoine"
"Tyrosine","Tyrosine","Tyrosine","0.08363085354960961","0.00424458661417323","0.163017120485046","false","Tyrosine"
"FAD","FAD","FAD","0.0","0.0","0.0","false","FAD"
"AMP","AMP","AMP","0.0197954017189499","0.0395908034378998","0.0","false","AMP"
"Trigonelline","Trigonelline","Trigonelline","0.06824803031805485","0.12726186507865","0.00923419555745968","false","Trigonelline"
"CMP","CMP","CMP","0.17545661854712535","0.0336851043442747","0.317228132749976","false","CMP"
