assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-u-hilicpos	Guanidinosuccinic acid	0.240421252719598	0.0086294382994723	0.472213067139725	-184.197115904563	2.04457327137203	10.9119775635656	0.0421294970135149	0.166652962553435	SexMale	~ Sex
metab-u-hilicpos	LPC 17:0	0.183800020197831	0.0065279408607887	0.361072099534873	-180.087258164983	2.04377524382202	20.1853169143042	0.042209047284276	0.166652962553435	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/20:1	0.245765757028363	0.00753475468800277	0.483996759368723	-281.802426685195	2.0335320053805	17.8283255011866	0.0432415466892916	0.167835833760132	SexMale	~ Sex
metab-u-hilicpos	N1-Acetylspermidine	-0.230231731782222	-0.456184891379331	-0.00427857218511246	-238.192621837921	-2.0085131521605	24.0461729354512	0.0458541113708574	0.175009858398772	SexMale	~ Sex
metab-u-hilicpos	5-Hydroxytryptophol	-0.135545521339911	-0.269824457859797	-0.00126658482002492	-205.69916452705	-1.98978062459306	10.9990359749296	0.0478968329918772	0.179809422215408	SexMale	~ Sex
metab-u-hilicpos	5'-Methylthioadenosine	-0.5091983329888	-1.02852759259834	0.0101309266207433	-161.932418161358	-1.93273405740453	12.3495411898316	0.0545977321713737	0.201659365600719	SexMale	~ Sex
metab-u-hilicpos	alpha-N-Phenylacetylglutamine	-0.35169981060894	-0.720945022866711	0.0175454016488304	-61.1081137396593	-1.87752262841307	14.5102903544523	0.0618160946694113	0.224696598084051	SexMale	~ Sex
metab-u-hilicpos	Glutathione	-0.242494630580267	-0.503756897582965	0.0187676364224316	-277.230979342884	-1.82958821463558	19.5516239385608	0.0687123626484401	0.24350114263336	SexMale	~ Sex
metab-u-hilicpos	PC P-36:2 or PC O-36:3	0.154248425742206	-0.0121817116877424	0.320678563172155	-170.944701658253	1.82690803903663	23.7688658538494	0.0691160448522637	0.24350114263336	SexMale	~ Sex
metab-u-hilicpos	CAR 5:0	0.27246817490284	-0.0228405337796738	0.567776883585354	-211.738024790968	1.8187267164013	14.6302604087926	0.0703604489464191	0.244129436495909	SexMale	~ Sex
metab-u-hilicpos	PC 32:0	-0.137562676024671	-0.28796601349815	0.0128406614488082	-267.183871551039	-1.80289759966271	24.1743216753408	0.0728206667820337	0.248894517807249	SexMale	~ Sex
metab-u-hilicpos	PC P-35:1 or PC O-35:2	0.210876067159056	-0.0208400023381422	0.442592136656254	-200.615285029987	1.79390342310045	19.3367991792859	0.0742498798837226	0.250047389608419	SexMale	~ Sex
metab-u-hilicpos	Serine	-0.163808994537603	-0.347814496826738	0.0201965077515313	-241.72555786401	-1.75482920296598	12.1099894426327	0.0807293293449623	0.260772139294893	SexMale	~ Sex
metab-u-hilicpos	SM 18:1;O2/18:1	-0.191744290591906	-0.408044155748596	0.0245555745647835	-347.301115454552	-1.7474071596807	23.6575321215502	0.0820108874111064	0.260772139294893	SexMale	~ Sex
metab-u-hilicpos	Niacinamide	-0.21308560150794	-0.45372907971965	0.0275578767037701	-293.220634891438	-1.74545206746126	19.1262969108637	0.0823512227521798	0.260772139294893	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/20:0	0.159547207098593	-0.0207918542609439	0.33988626845813	-258.531985465216	1.74392305680299	17.745946152607	0.082618190223138	0.260772139294893	SexMale	~ Sex
metab-u-hilicpos	PE P-34:2 or PE O-34:3	-0.160864720130183	-0.342996907854822	0.0212674675944552	-236.67024974403	-1.74101303135345	25.8752528516376	0.0831282365437868	0.260772139294893	SexMale	~ Sex
metab-u-hilicpos	PE 34:2	-0.113940391381963	-0.245765854558654	0.0178850717947291	-344.163021282728	-1.70375176720083	21.0332491510037	0.0898889238875892	0.271793234896572	SexMale	~ Sex
metab-u-hilicpos	Linoleoyl-EA	-0.0994599755554231	-0.214949256460356	0.0160293053495099	-236.93652308478	-1.69759696167602	16.896714784383	0.0910474109479511	0.271793234896572	SexMale	~ Sex
metab-u-hilicpos	SM 18:1;O2/18:0	-0.172740912354444	-0.373454606823317	0.0279727821144287	-284.946911419874	-1.69646975927625	24.7845761863229	0.0912608826626283	0.271793234896572	SexMale	~ Sex
metab-u-hilicpos	Putrescine	0.20280452495614	-0.0329349877010897	0.438544037613371	-351.503462255725	1.6957943253603	22.4407547427698	0.0913889916464455	0.271793234896572	SexMale	~ Sex
metab-u-hilicpos	Cer 18:1;O2/15:0	0.157740053688418	-0.026362590273839	0.341842697650674	-343.490385160449	1.68892310502084	16.5471051378357	0.0927005405086601	0.272159279185682	SexMale	~ Sex
metab-u-hilicpos	Threonine	-0.14784089893185	-0.321305061544789	0.0256232636810897	-216.382366442017	-1.68001341252519	13.6675087279892	0.0944237991610283	0.272901820369047	SexMale	~ Sex
metab-u-hilicpos	PE 36:2	-0.098500439624946	-0.214570501885199	0.0175696226353068	-479.704553637732	-1.67280712559722	22.0113559534672	0.0958364321278149	0.272901820369047	SexMale	~ Sex
metab-u-hilicpos	CAR 2:0	-0.195229680283195	-0.425764981287725	0.0353056207213353	-219.196292082503	-1.66930742337866	26.8011986285985	0.0965285914842481	0.272901820369047	SexMale	~ Sex
metab-u-hilicpos	Uric acid	0.29223618228383	-0.05510977945761	0.639582144025271	-90.6994444213952	1.65843956440246	19.2103819705346	0.0987037035010232	0.275355986614945	SexMale	~ Sex
