feature_id	gene_symbol	chromosome_name	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model	assay	entrez_gene	ensembl_gene	custom_annotation	relationship_to_gene	uniprot	refmet_name	kegg_id	flanking_sequence
Q9UHA4	LAMTOR3	4	0.141842295304285	-0.0317448587862898	0.31542944939486	17.4434388223263	1.69040473216266	0.227272898054426	0.104468234153997	0.290281003068306	SexMale	~ Sex	prot-pr	8649	ENSG00000109270	NA	NA	Q9UHA4	NA	NA	NA
Q86XA9	HEATR5A	14	-0.0838534869134247	-0.186488033228309	0.0187810594014598	8.93708038782062	-1.69016884602187	-0.0433612155154715	0.104513912276211	0.290303949673772	SexMale	~ Sex	prot-pr	25938	ENSG00000129493	NA	NA	Q86XA9	NA	NA	NA
Q9C0H9	SRCIN1	17	-0.167551416000342	-0.372704978497749	0.0376021464970645	8.1459297939317	-1.68955203604831	-0.0900084140245269	0.10463343422649	0.29053191937334	SexMale	~ Sex	prot-pr	80725	ENSG00000273608	NA	NA	Q9C0H9	NA	NA	NA
Q9GZY8	MFF	2	0.0975758413098741	-0.0219369872538229	0.217088669873571	4.94309117257722	1.6890025754968	-0.1647800624993	0.104740003002221	0.290723772197221	SexMale	~ Sex	prot-pr	56947	ENSG00000168958	NA	NA	Q9GZY8	NA	NA	NA
P62834	RAP1A	1	0.137465252017938	-0.0310061680848402	0.305936672120717	17.5697251183075	1.68798750835018	0.171520111203403	0.104937118554627	0.290922195520821	SexMale	~ Sex	prot-pr	5906	ENSG00000116473	NA	NA	P62834	NA	NA	NA
Q96EK9	KTI12	1	0.0855054643153937	-0.0192887499258105	0.190299678556598	NA	1.68794812887406	-0.620977907302004	0.104944771963153	0.290922195520821	SexMale	~ Sex	prot-pr	112970	ENSG00000198841	NA	NA	Q96EK9	NA	NA	NA
Q9UKU7	ACAD8	11	-0.141519476357024	-0.314996674566571	0.0319577218525228	8.18754342744004	-1.68762653804945	0.0400166244128627	0.105007290880401	0.290922195520821	SexMale	~ Sex	prot-pr	27034	ENSG00000151498	NA	NA	Q9UKU7	NA	NA	NA
P0C0L5	C4B_2	NA	-0.349679173390922	-0.778332202814401	0.0789738560325567	10.2260562270714	-1.68758789658321	-0.430451882199097	0.105014805101424	0.290922195520821	SexMale	~ Sex	prot-pr	100293534	ENSG00000233312	NA	NA	P0C0L5	NA	NA	NA
O95208-2	EPN2	17	0.113919673053793	-0.0257308472442804	0.253570193351867	-3.0436142260054	1.68755798501286	-0.271097852645484	0.105020622018955	0.290922195520821	SexMale	~ Sex	prot-pr	22905	ENSG00000072134	NA	NA	O95208-2	NA	NA	NA
P08571	CD14	5	-0.133780526405255	-0.297785765918368	0.0302247131078589	11.1369737266697	-1.68747640940661	-0.432656335697401	0.105036487452155	0.290922195520821	SexMale	~ Sex	prot-pr	929	ENSG00000170458	NA	NA	P08571	NA	NA	NA
O95155	UBE4B	1	0.0920490128888436	-0.0208167501612896	0.204914775938977	3.02207342564557	1.68717233678212	-0.266361346598244	0.105095643636528	0.290982156792356	SexMale	~ Sex	prot-pr	10277	ENSG00000130939	NA	NA	O95155	NA	NA	NA
Q9UHQ4	BCAP29	7	0.172833643601289	-0.0392654951442976	0.384932782346875	3.0948095534193	1.68574512764427	0.628953861652559	0.105373678576376	0.291500092637427	SexMale	~ Sex	prot-pr	55973	ENSG00000283852	NA	NA	Q9UHQ4	NA	NA	NA
Q15642	TRIP10	19	0.114530368643095	-0.0260213422669171	0.255082079553107	-4.94986694596403	1.68572626878092	0.222784119628736	0.105377356636999	0.291500092637427	SexMale	~ Sex	prot-pr	9322	ENSG00000125733	NA	NA	Q15642	NA	NA	NA
P50993	ATP1A2	1	0.102739924534239	-0.0233494805700675	0.228829329638546	13.9861459450039	1.6856335984393	-0.0167998872573307	0.105395431792728	0.291500092637427	SexMale	~ Sex	prot-pr	477	ENSG00000018625	NA	NA	P50993	NA	NA	NA
P81605	DCD	12	0.357820135239326	-0.0814449819474208	0.797085252426073	11.0380815778913	1.68515786410895	-2.82259139006085	0.10548826406806	0.291593611600793	SexMale	~ Sex	prot-pr	117159	ENSG00000161634	NA	NA	P81605	NA	NA	NA
P04196	HRG	3	0.245606244547643	-0.0559352691187333	0.547147758214019	6.23149359596613	1.68498029536096	1.31599838217263	0.105522931611522	0.291593611600793	SexMale	~ Sex	prot-pr	3273	ENSG00000113905	NA	NA	P04196	NA	NA	NA
P28289	TMOD1	9	0.23006836650467	-0.0524129888399813	0.512549721849321	8.9565092239333	1.68488263048336	0.73866349658993	0.105542003270821	0.291593611600793	SexMale	~ Sex	prot-pr	7111	ENSG00000136842	NA	NA	P28289	NA	NA	NA
O60506	SYNCRIP	6	-0.0879257487610242	-0.195927909916835	0.0200764123947866	9.41922003444487	-1.68417091086718	0.353115609143283	0.105681073459589	0.291766607123399	SexMale	~ Sex	prot-pr	10492	ENSG00000135316	NA	NA	O60506	NA	NA	NA
Q92609	TBC1D5	3	-0.0798217556229798	-0.177870274880822	0.0182267636348626	0.918531321563712	-1.684157752375	0.0667685650395699	0.105683646090502	0.291766607123399	SexMale	~ Sex	prot-pr	9779	ENSG00000131374	NA	NA	Q92609	NA	NA	NA
Q96E29	MTERF3	8	-0.150641176180945	-0.336893911251386	0.0356115588894963	9.12366795400068	-1.71469503965161	0.0438413053758625	0.105717444267063	0.291766607123399	SexMale	~ Sex	prot-pr	51001	ENSG00000156469	NA	NA	Q96E29	NA	NA	NA
Q9UNI6	DUSP12	1	-0.0956367617656579	-0.213327633066006	0.0220541095346903	-3.86699638685505	-1.68997997533346	0.0711519022198039	0.105833253348692	0.29198235401108	SexMale	~ Sex	prot-pr	11266	ENSG00000081721	NA	NA	Q9UNI6	NA	NA	NA
O00401	WASL	7	0.136789174079623	-0.0313992110956541	0.3049775592549	-0.231463689717754	1.68251234329577	0.175619084032884	0.106005759381299	0.292354312577362	SexMale	~ Sex	prot-pr	8976	ENSG00000106299	NA	NA	O00401	NA	NA	NA
Q96SK2	TMEM209	7	0.141872044420954	-0.0326626599374459	0.316406748779355	4.55611566106871	1.68158012187317	-0.0792332428361548	0.106188623631838	0.292754563658778	SexMale	~ Sex	prot-pr	84928	ENSG00000146842	NA	NA	Q96SK2	NA	NA	NA
Q92793	CREBBP	16	0.164663619713118	-0.0381387306188148	0.367465970045052	7.17346534276574	1.67968253551723	-0.154655647758372	0.106561677375951	0.293678683155463	SexMale	~ Sex	prot-pr	1387	ENSG00000005339	NA	NA	Q92793	NA	NA	NA
Q96MG7	NSMCE3	15	0.296541796173097	-0.0720865468954628	0.665170139241657	21.5808574353777	1.71476988061619	-1.53602753806011	0.106985051154344	0.294726909098271	SexMale	~ Sex	prot-pr	56160	ENSG00000282130	NA	NA	Q96MG7	NA	NA	NA
P16152	CBR1	21	-0.137940137177184	-0.308104490067933	0.0322242157135647	14.380421587801	-1.67696732059217	-0.0871528909540775	0.107097397257262	0.294726909098271	SexMale	~ Sex	prot-pr	873	ENSG00000159228	NA	NA	P16152	NA	NA	NA
Q13164	MAPK7	17	0.146236181584377	-0.034172403882708	0.326644767051462	5.10494905009414	1.6768729908708	-0.256461569672087	0.10711604960024	0.294726909098271	SexMale	~ Sex	prot-pr	5598	ENSG00000166484	NA	NA	Q13164	NA	NA	NA
P11908	PRPS2	X	0.107420051408269	-0.0251020537752303	0.239942156591768	12.511984431972	1.67687064490533	-0.823435687011674	0.107116513516065	0.294726909098271	SexMale	~ Sex	prot-pr	5634	ENSG00000101911	NA	NA	P11908	NA	NA	NA
O75822	EIF3J	15	-0.0978586285856966	-0.218625581409474	0.0229083242380804	28.2764306567798	-1.67630696405236	0.298731339407725	0.107228030876721	0.294726909098271	SexMale	~ Sex	prot-pr	8669	ENSG00000104131	NA	NA	O75822	NA	NA	NA
Q96CN4-2	EVI5L	19	-0.101215966973334	-0.226645377468607	0.0242134435219381	18.2424295296279	-1.69544077910955	-0.160647862953573	0.107232723052779	0.294726909098271	SexMale	~ Sex	prot-pr	115704	ENSG00000142459	NA	NA	Q96CN4-2	NA	NA	NA
Q6ZT07	TBC1D9	4	-0.124357722300326	-0.277835131715696	0.0291196871150433	NA	-1.67621927940145	0.622274518924536	0.107245387020683	0.294726909098271	SexMale	~ Sex	prot-pr	23158	ENSG00000109436	NA	NA	Q6ZT07	NA	NA	NA
Q16851	UGP2	2	-0.18996497158964	-0.424438076616728	0.0445081334374475	8.05767645312294	-1.67603477323306	0.453786132022533	0.107281915591407	0.294726909098271	SexMale	~ Sex	prot-pr	7360	ENSG00000169764	NA	NA	Q16851	NA	NA	NA
Q9NRN9	METTL5	2	-0.213405996996371	-0.478935667128942	0.0521236731362004	22.547813681075	-1.71317694247378	0.43558735549248	0.107283938037318	0.294726909098271	SexMale	~ Sex	prot-pr	29081	ENSG00000138382	NA	NA	Q9NRN9	NA	NA	NA
Q30201	HFE	6	0.168662834299974	-0.0420616721979906	0.379387340797938	17.5821831333104	1.72932839323138	-1.05976872330854	0.107430761718888	0.295023892693843	SexMale	~ Sex	prot-pr	3077	ENSG00000010704	NA	NA	Q30201	NA	NA	NA
Q5T5U3	ARHGAP21	10	0.0875796741741099	-0.0205802488418278	0.195739597190048	8.33219723630571	1.67509517672847	0.212898452588235	0.107468100122815	0.295023892693843	SexMale	~ Sex	prot-pr	57584	ENSG00000107863	NA	NA	Q5T5U3	NA	NA	NA
Q9UI43	MRM2	7	-0.158162913808177	-0.353528328346264	0.037202500729909	7.39795280312105	-1.67478671236504	0.0269848601748846	0.107529282929314	0.295044323835415	SexMale	~ Sex	prot-pr	29960	ENSG00000122687	NA	NA	Q9UI43	NA	NA	NA
Q9NQ48	LZTFL1	3	-0.0838075662542902	-0.187345796793351	0.0197306642847705	0.56299479832148	-1.67449950263944	0.249118672247004	0.107586276387699	0.295044323835415	SexMale	~ Sex	prot-pr	54585	ENSG00000163818	NA	NA	Q9NQ48	NA	NA	NA
Q4G0J3	LARP7	4	0.0989164927649931	-0.0232889667179771	0.221121952247963	3.26681758112062	1.67448257897164	0.565838592626384	0.107589635489867	0.295044323835415	SexMale	~ Sex	prot-pr	51574	ENSG00000174720	NA	NA	Q4G0J3	NA	NA	NA
P16615	ATP2A2	12	0.15646006756832	-0.0368742244373466	0.349794359573986	14.1811504505865	1.67416074120716	-0.193970536732966	0.107653532462856	0.295115231394643	SexMale	~ Sex	prot-pr	488	ENSG00000174437	NA	NA	P16615	NA	NA	NA
Q8NB90	SPATA5	NA	0.0939828976247363	-0.022219441404175	0.210185236653648	0.0215091846056008	1.67315622379966	0.565830685155033	0.107853173223689	0.295558077664917	SexMale	~ Sex	prot-pr	166378	ENSG00000145375	NA	NA	Q8NB90	NA	NA	NA
Q96AN5	TMEM143	19	-0.193817780435827	-0.433547581035474	0.0459120201638208	9.32532202416466	-1.67253079993911	-0.174614019415602	0.107977629575846	0.295793456807449	SexMale	~ Sex	prot-pr	55260	ENSG00000161558	NA	NA	Q96AN5	NA	NA	NA
O94854	NA	NA	-0.117220129914645	-0.262243632802865	0.0278033729735744	11.5483380076354	-1.67211575923093	0.394565876639586	0.108060287569422	0.295793456807449	SexMale	~ Sex	prot-pr	NA	NA	NA	NA	O94854	NA	NA	NA
P27707	DCK	4	-0.130957255686189	-0.292996376311327	0.0310818649389501	12.4153177696267	-1.67190740132265	-0.55327024882418	0.108101803496407	0.295793456807449	SexMale	~ Sex	prot-pr	1633	ENSG00000156136	NA	NA	P27707	NA	NA	NA
Q9NQT4	EXOSC5	19	-0.0958600952173175	-0.214472992490033	0.0227528020553981	7.1126713473895	-1.67189298007209	0.118363936140442	0.108104677470982	0.295793456807449	SexMale	~ Sex	prot-pr	56915	ENSG00000077348	NA	NA	Q9NQT4	NA	NA	NA
Q86X02	CDR2L	17	-0.174892510281938	-0.391312757171332	0.0415277366074559	-12.0245544570973	-1.67176741378392	0.258879018302019	0.108129703983749	0.295793456807449	SexMale	~ Sex	prot-pr	30850	ENSG00000109089	NA	NA	Q86X02	NA	NA	NA
Q99614	TTC1	5	-0.144702461441973	-0.323807278779293	0.034402355895346	-1.56290941834609	-1.67136454073401	0.617387805617409	0.108210033282618	0.295908860841223	SexMale	~ Sex	prot-pr	7265	ENSG00000113312	NA	NA	Q99614	NA	NA	NA
Q99805	TM9SF2	13	-0.113273450008449	-0.253534063721889	0.0269871637049911	-1.74049266953802	-1.6706863557474	-0.767147969863943	0.108345371042758	0.296174555514347	SexMale	~ Sex	prot-pr	9375	ENSG00000125304	NA	NA	Q99805	NA	NA	NA
P28331	NDUFS1	2	-0.13176748473467	-0.29506441046681	0.0315294409974697	NA	-1.66929379750492	0.185917000742016	0.108623715900538	0.296733103297451	SexMale	~ Sex	prot-pr	4719	ENSG00000283447	NA	NA	P28331	NA	NA	NA
Q6NXT1	ANKRD54	22	0.134590086066847	-0.0322060730274749	0.301386245161169	5.21725226028495	1.66928141290502	1.5349689757804	0.108626194040315	0.296733103297451	SexMale	~ Sex	prot-pr	129138	ENSG00000100124	NA	NA	Q6NXT1	NA	NA	NA
P32321	DCTD	4	-0.106457270268297	-0.238510028652477	0.0255954881158827	-1.49773971231252	-1.66774781777122	0.428014128882675	0.108933432840719	0.297467642371805	SexMale	~ Sex	prot-pr	1635	ENSG00000129187	NA	NA	P32321	NA	NA	NA
P31327	CPS1	2	0.141291951799932	-0.0340399140718837	0.316623817671748	4.96307441539293	1.66709021490064	-0.369930103846932	0.109065400566978	0.297656436299112	SexMale	~ Sex	prot-pr	1373	ENSG00000021826	NA	NA	P31327	NA	NA	NA
Q96JQ2	CLMN	14	-0.111819975429764	-0.250585270242096	0.0269453193825677	-15.3099988756244	-1.66702096723592	0.0354569761263948	0.109079305026859	0.297656436299112	SexMale	~ Sex	prot-pr	79789	ENSG00000165959	NA	NA	Q96JQ2	NA	NA	NA
Q6N022	TENM4	11	-0.208703201350508	-0.467857839976176	0.0504514372751598	2.6201834177124	-1.66599102182596	-0.33345864998892	0.109286287518926	0.298116391902893	SexMale	~ Sex	prot-pr	26011	ENSG00000149256	NA	NA	Q6N022	NA	NA	NA
P17096-2	HMGA1	6	0.160080677722472	-0.0388506982013705	0.359012053646314	5.39953339008106	1.66470835902826	0.0690004829572262	0.109544519995262	0.298715777196219	SexMale	~ Sex	prot-pr	3159	ENSG00000137309	NA	NA	P17096-2	NA	NA	NA
P49747	COMP	19	0.2786009919693	-0.0676922410821567	0.624894225020756	-2.57420360541469	1.66433668466172	-2.78187302099698	0.109619443465304	0.298815053550186	SexMale	~ Sex	prot-pr	1311	ENSG00000105664	NA	NA	P49747	NA	NA	NA
P50151	GNG10	9	-0.122839797247172	-0.27557439380151	0.029894799307165	-3.31054680933785	-1.66381180497097	0.172205247354921	0.109725324162953	0.298998617792832	SexMale	~ Sex	prot-pr	2790	ENSG00000242616	NA	NA	P50151	NA	NA	NA
P51654	GPC3	X	0.228489778583486	-0.0556453235762591	0.512624880743231	4.16640991794478	1.6635827917689	-0.439084011792215	0.109771548556448	0.299019548350044	SexMale	~ Sex	prot-pr	2719	ENSG00000147257	NA	NA	P51654	NA	NA	NA
Q53ET0	CRTC2	1	-0.158823960281295	-0.356365379306905	0.0387174587443153	15.4843776701824	-1.66326092312441	1.73024249825346	0.109836542773641	0.2990843033439	SexMale	~ Sex	prot-pr	200186	ENSG00000160741	NA	NA	Q53ET0	NA	NA	NA
Q9UPU7	TBC1D2B	15	-0.0860071739300901	-0.19299370447994	0.0209793566197602	NA	-1.6630607199149	0.202182627845714	0.109876985712516	0.2990843033439	SexMale	~ Sex	prot-pr	23102	ENSG00000167202	NA	NA	Q9UPU7	NA	NA	NA
Q14689	DIP2A	21	0.109233561123041	-0.0266586133044083	0.24512573555049	-2.64872846303585	1.6628925089335	-0.103244843462053	0.109910975616584	0.2990843033439	SexMale	~ Sex	prot-pr	23181	ENSG00000160305	NA	NA	Q14689	NA	NA	NA
Q9BY49	PECR	2	-0.225260878719095	-0.505585153639543	0.0550633962013534	5.6982357291843	-1.66236964063719	0.108756028341923	0.110016686655133	0.299266989856423	SexMale	~ Sex	prot-pr	55825	ENSG00000115425	NA	NA	Q9BY49	NA	NA	NA
P26927	MST1	3	-0.251206611540531	-0.563976248868333	0.0615630257872706	18.2362151471289	-1.66153315348474	-0.181642198506212	0.110185981757641	0.299622448817308	SexMale	~ Sex	prot-pr	4485	ENSG00000173531	NA	NA	P26927	NA	NA	NA
O75628	REM1	20	-0.831654231166893	-1.88935755483297	0.226049092499182	8.50108148383127	-1.75226448874384	1.64453693038129	0.11031656878026	0.299805609044009	SexMale	~ Sex	prot-pr	28954	ENSG00000088320	NA	NA	O75628	NA	NA	NA
Q9P2A4	ABI3	17	0.1391590895881	-0.0341780897133602	0.31249626888956	21.8559035700694	1.6608193122585	0.0875914638748958	0.110330628231586	0.299805609044009	SexMale	~ Sex	prot-pr	51225	ENSG00000108798	NA	NA	Q9P2A4	NA	NA	NA
Q16186	ADRM1	20	-0.120388625222402	-0.270420472596758	0.0296432221519549	7.0317956182926	-1.65998640272525	-0.339171720386761	0.110499603747932	0.300159637911925	SexMale	~ Sex	prot-pr	11047	ENSG00000130706	NA	NA	Q16186	NA	NA	NA
Q13322	GRB10	7	0.139673934171477	-0.0347102198676423	0.314058088210596	-5.77456065743705	1.66574232644718	-1.56135154361701	0.110622804609364	0.300389120811847	SexMale	~ Sex	prot-pr	2887	ENSG00000106070	NA	NA	Q13322	NA	NA	NA
Q8WVV9	HNRNPLL	2	0.0937858250218936	-0.0231586070522047	0.210730257095992	8.67893906348556	1.65905271863897	0.349377136322212	0.110689282754258	0.3004644701216	SexMale	~ Sex	prot-pr	92906	ENSG00000143889	NA	NA	Q8WVV9	NA	NA	NA
Q9Y5M8	SRPRB	3	-0.128630645222159	-0.289061563850739	0.0318002734064216	20.7213585797175	-1.65866587732824	-0.0705110512378805	0.11076795028215	0.300572843053136	SexMale	~ Sex	prot-pr	58477	ENSG00000144867	NA	NA	Q9Y5M8	NA	NA	NA
Q9NV06	DCAF13	8	-0.112274654662178	-0.252324664206915	0.0277753548825586	-1.66953399448078	-1.6584451691795	0.217621526880793	0.110812854275105	0.300589553659532	SexMale	~ Sex	prot-pr	25879	ENSG00000164934	NA	NA	Q9NV06	NA	NA	NA
P01782	NA	NA	-0.458584328544176	-1.03483080101083	0.117662143922482	6.13213067856329	-1.68716198740213	0.793619064505956	0.110983339325208	0.300913653551823	SexMale	~ Sex	prot-pr	NA	NA	NA	NA	P01782	NA	NA	NA
Q15643	TRIP11	14	0.0838338201216704	-0.0208004970411166	0.188468137284457	NA	1.65747751070041	0.209703140723464	0.111009909314942	0.300913653551823	SexMale	~ Sex	prot-pr	9321	ENSG00000100815	NA	NA	Q15643	NA	NA	NA
Q8N1G0	ZNF687	1	0.18979846913709	-0.0482425503239795	0.42783948859816	-0.117653759621053	1.67522783682464	-0.749177238544557	0.111186821469465	0.3012879360671	SexMale	~ Sex	prot-pr	57592	ENSG00000143373	NA	NA	Q8N1G0	NA	NA	NA
P01024	C3	19	-0.30268386561772	-0.68076824199135	0.0754005107559089	7.40491949650995	-1.65616298083244	-0.275524516394267	0.111278073959377	0.301429922408116	SexMale	~ Sex	prot-pr	718	ENSG00000125730	NA	NA	P01024	NA	NA	NA
Q9NQ66	PLCB1	20	0.0992793286447726	-0.0247764266160344	0.22333508390558	9.14212111086569	1.65555817853797	0.307095194961553	0.111401636832837	0.301659301413314	SexMale	~ Sex	prot-pr	23236	ENSG00000182621	NA	NA	Q9NQ66	NA	NA	NA
Q96NA2	RILP	17	-0.122008632831062	-0.274490790681856	0.0304735250197317	14.6917811570328	-1.65528989514196	0.792880310619903	0.111456484858984	0.301702515539428	SexMale	~ Sex	prot-pr	83547	ENSG00000274145	NA	NA	Q96NA2	NA	NA	NA
Q14141	SEPTIN6	X	0.129769125690744	-0.0324895246985647	0.292027776080052	13.8986538988877	1.65449725799961	-0.326735084678868	0.111618664811573	0.301979965469566	SexMale	~ Sex	prot-pr	23157	ENSG00000125354	NA	NA	Q14141	NA	NA	NA
Q8TD55	PLEKHO2	15	-0.123394309974227	-0.277690394646508	0.0309017746980537	22.2860373218456	-1.65440852922228	0.459703654448556	0.111636831782253	0.301979965469566	SexMale	~ Sex	prot-pr	80301	ENSG00000241839	NA	NA	Q8TD55	NA	NA	NA
Q6Q0C0	TRAF7	16	-0.165759423888286	-0.373155764551617	0.0416369167750453	13.3364224055772	-1.65340661849454	0.124827199652074	0.111842142863034	0.302324530147855	SexMale	~ Sex	prot-pr	84231	ENSG00000131653	NA	NA	Q6Q0C0	NA	NA	NA
Q9H773	DCTPP1	16	-0.13802376731675	-0.310717567867867	0.0346700332343663	2.1745057583484	-1.65340658254663	-0.441583654321854	0.111842150235157	0.302324530147855	SexMale	~ Sex	prot-pr	79077	ENSG00000179958	NA	NA	Q9H773	NA	NA	NA
O94880	PHF14	7	0.118297876649874	-0.0297706253506595	0.266366378650408	8.22396947095611	1.65278666133642	0.163029386058221	0.111969343152424	0.302484445173177	SexMale	~ Sex	prot-pr	9678	ENSG00000106443	NA	NA	O94880	NA	NA	NA
P16671	CD36	7	0.437048229320299	-0.110002787694185	0.984099246334783	-11.5759021073939	1.65273821002135	-0.144647912551277	0.111979289319073	0.302484445173177	SexMale	~ Sex	prot-pr	948	ENSG00000135218	NA	NA	P16671	NA	NA	NA
Q15111	PLCL1	2	0.0969331730051926	-0.0244388519304466	0.218305197940832	14.1522093523496	1.65217620841286	0.230665892792893	0.112094712237548	0.302683405412191	SexMale	~ Sex	prot-pr	5334	ENSG00000115896	NA	NA	Q15111	NA	NA	NA
Q8TAP6	CEP76	18	-0.151383199841114	-0.342581552869714	0.0398151531874848	8.11274852124327	-1.68772697160266	-0.0212221528938919	0.112158865706995	0.302683405412191	SexMale	~ Sex	prot-pr	79959	ENSG00000101624	NA	NA	Q8TAP6	NA	NA	NA
Q96BQ5	CCDC127	5	0.130071059279395	-0.0328297103507892	0.292971828909579	10.2417723606364	1.65180993311807	0.0902202492166785	0.112169991049246	0.302683405412191	SexMale	~ Sex	prot-pr	133957	ENSG00000164366	NA	NA	Q96BQ5	NA	NA	NA
Q9Y613	FHOD1	16	0.082493566966041	-0.0208384768550236	0.185825610787106	0.35688513738392	1.65153429173956	-0.0239041104916677	0.112226670327636	0.302714752067051	SexMale	~ Sex	prot-pr	29109	ENSG00000135723	NA	NA	Q9Y613	NA	NA	NA
Q4G176	ACSF3	16	-0.11098553392615	-0.250032686889024	0.0280616190367243	10.9364070565385	-1.65122709814963	-0.49343356009806	0.1122898659544	0.302714752067051	SexMale	~ Sex	prot-pr	197322	ENSG00000176715	NA	NA	Q4G176	NA	NA	NA
O14498	ISLR	15	0.135622614926666	-0.0342952678280094	0.305540497681342	5.50568289499352	1.65118432918427	0.180988227073975	0.112298666724539	0.302714752067051	SexMale	~ Sex	prot-pr	3671	ENSG00000288508	NA	NA	O14498	NA	NA	NA
Q495W5	FUT11	10	0.132523811720142	-0.0335592123321759	0.29860683577246	-12.1298318826525	1.65071161579442	0.533004189556872	0.112395977795557	0.3028718290163	SexMale	~ Sex	prot-pr	170384	ENSG00000196968	NA	NA	Q495W5	NA	NA	NA
P07858	CTSB	8	-0.217202877347033	-0.48952862930831	0.0551228746142447	1.12674038522163	-1.64998271694289	-0.822688831734473	0.112546165172284	0.303171232432839	SexMale	~ Sex	prot-pr	1508	ENSG00000164733	NA	NA	P07858	NA	NA	NA
P49770	EIF2B2	14	-0.123005722695357	-0.277250653502304	0.0312392081115896	-10.7016624574223	-1.6497454884518	-0.390159238961723	0.112595081740237	0.303197724450108	SexMale	~ Sex	prot-pr	8892	ENSG00000119718	NA	NA	P49770	NA	NA	NA
Q13464	ROCK1	18	0.0801241276082184	-0.0203652919158493	0.180613547132286	2.85716954181732	1.64947413126087	0.000756365769271436	0.11265105755969	0.303243200745342	SexMale	~ Sex	prot-pr	6093	ENSG00000067900	NA	NA	Q13464	NA	NA	NA
O95819-2	MAP4K4	2	0.173088967086709	-0.0443955466249108	0.39057348079833	5.58782406705702	1.6551620591689	0.353779977551235	0.11277042715758	0.303459234786164	SexMale	~ Sex	prot-pr	9448	ENSG00000071054	NA	NA	O95819-2	NA	NA	NA
Q9Y2T2	AP3M1	10	-0.100136940416246	-0.225810895211857	0.0255370143793646	12.5610409895207	-1.64835810669419	-0.327490067417797	0.112881518078754	0.303512221153645	SexMale	~ Sex	prot-pr	26985	ENSG00000185009	NA	NA	Q9Y2T2	NA	NA	NA
Q9BUW7	BBLN	9	-0.15070783098372	-0.340142540675814	0.0387268787083746	3.99266511759945	-1.65453415488019	0.276400307422386	0.112898982094822	0.303512221153645	SexMale	~ Sex	prot-pr	79095	ENSG00000171159	NA	NA	Q9BUW7	NA	NA	NA
Q7L5Y1	ENOSF1	18	-0.188455324598835	-0.424988726067463	0.0480780768697933	0.12176910337795	-1.64823247870316	-0.297365988719085	0.112907485208742	0.303512221153645	SexMale	~ Sex	prot-pr	55556	ENSG00000132199	NA	NA	Q7L5Y1	NA	NA	NA
P25788	PSMA3	14	-0.130509017935278	-0.294344257671418	0.0333262218008618	7.67415097749202	-1.64791851473699	-0.047113683946773	0.112972403064852	0.303581538959861	SexMale	~ Sex	prot-pr	5684	ENSG00000100567	NA	NA	P25788	NA	NA	NA
P34932	HSPA4	5	-0.059351159310358	-0.133874728656451	0.0151724100357346	17.2130481897805	-1.64754805759837	0.300422127302799	0.113049042253021	0.303682295636752	SexMale	~ Sex	prot-pr	3308	ENSG00000170606	NA	NA	P34932	NA	NA	NA
Q9UJX5	ANAPC4	4	0.134817391712155	-0.0345257222354128	0.304160505659722	-6.98799860210349	1.64695188508304	-0.393336541765101	0.113172468530051	0.303908622657022	SexMale	~ Sex	prot-pr	29945	ENSG00000053900	NA	NA	Q9UJX5	NA	NA	NA
Q9H4A6	GOLPH3	5	-0.111187019852427	-0.250866064579558	0.0284920248747049	9.50698878624392	-1.64674125667136	-0.426129420064617	0.11321610222043	0.303920595510761	SexMale	~ Sex	prot-pr	64083	ENSG00000113384	NA	NA	Q9H4A6	NA	NA	NA
P26440	IVD	15	-0.166802914029934	-0.376428349330823	0.0428225212709541	18.951555527924	-1.64612264159317	-0.0262448635439851	0.113344335947326	0.304085919743466	SexMale	~ Sex	prot-pr	3712	ENSG00000128928	NA	NA	P26440	NA	NA	NA
P43155	CRAT	9	-0.16988132519352	-0.38338282275533	0.0436201723682898	10.6097375955501	-1.6460660092442	-0.398098856211745	0.113356081451161	0.304085919743466	SexMale	~ Sex	prot-pr	1384	ENSG00000095321	NA	NA	P43155	NA	NA	NA
Q96F15	GIMAP5	7	0.185534715158545	-0.0476885854329075	0.418758015749997	3.96407687475365	1.64571935593754	-0.984393502155595	0.113427999348473	0.304173667108693	SexMale	~ Sex	prot-pr	55340	ENSG00000196329	NA	NA	Q96F15	NA	NA	NA
O95376	ARIH2	3	-0.100558007538097	-0.227025316868661	0.0259093017924668	19.9223177579791	-1.64490535070651	0.060797969715987	0.113597026325233	0.304521675961009	SexMale	~ Sex	prot-pr	10425	ENSG00000177479	NA	NA	O95376	NA	NA	NA
Q9P0G3	KLK14	19	-0.61055377162677	-1.40445286098978	0.183345317736237	NA	-1.77396362651027	0.646707249990418	0.114057752687755	0.305643474364527	SexMale	~ Sex	prot-pr	43847	ENSG00000129437	NA	NA	Q9P0G3	NA	NA	NA
Q9H9S4	CAB39L	13	0.128222016960653	-0.033271613164454	0.28971564708576	3.57284227202519	1.64251649517224	0.111440777528093	0.114094289992223	0.305643474364527	SexMale	~ Sex	prot-pr	81617	ENSG00000102547	NA	NA	Q9H9S4	NA	NA	NA
