"collection","database","set_id","set","set_short","set_size","set_size_DB","size_ratio","set_size_in_input","input_size","background_size","p_value","adj_p_value"
"C5","GOMF","09985","GOMF_NAD_P_H_OXIDASE_H2O2_FORMING_ACTIVITY","GOMF_NAD_P_H_OXIDASE_H2O2_FORMING_ACTIVITY",7,9,0.778,2,1591,16972,0.134369380039277,0.293430796648149
"C5","GOMF","10167","GOMF_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY","GOMF_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY",7,8,0.875,2,1591,16972,0.134369380039277,0.293430796648149
"C5","GOMF","10274","GOMF_POTASSIUM_CHLORIDE_SYMPORTER_ACTIVITY","GOMF_POTASSIUM_CHLORIDE_SYMPORTER_ACTIVITY",7,9,0.778,2,1591,16972,0.134369380039277,0.293430796648149
"C5","GOMF","10523","GOMF_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_ACTIVITY","GOMF_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_ACTIVITY",7,8,0.875,2,1591,16972,0.134369380039277,0.293430796648149
"C5","GOMF","10668","GOMF_TUMOR_NECROSIS_FACTOR_BINDING","GOMF_TUMOR_NECROSIS_FACTOR_BINDING",7,7,1,2,1591,16972,0.134369380039277,0.293430796648149
"CELLMARKER","CELLMARKER","15748","CELLMARKER_Adipose-derived Stem Cell Subcutaneous Adipose Tissue Human","Adipose-derived Stem Cell Subcutaneous Adipose Tissue",7,10,0.7,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","15808","CELLMARKER_CAR-T Cell Blood Human","CAR-T Cell Blood",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","15854","CELLMARKER_CD8+ T Cell Skin Human","CD8+ T Cell Skin",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","15956","CELLMARKER_Cytotoxic T Cell Peripheral Blood Human","Cytotoxic T Cell Peripheral Blood",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","15996","CELLMARKER_Effector CD4+ T Cell Peripheral Blood Human","Effector CD4+ T Cell Peripheral Blood",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16031","CELLMARKER_Endothelial Cell Breast Human","Endothelial Cell Breast",7,10,0.7,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16043","CELLMARKER_Endothelial Cell Heart Human","Endothelial Cell Heart",7,9,0.778,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16222","CELLMARKER_Immune Cell Fetal Kidney Human","Immune Cell Fetal Kidney",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16288","CELLMARKER_M1 Macrophage Skin Human","M1 Macrophage Skin",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16290","CELLMARKER_M1 Macrophage Undefined Human","M1 Macrophage Undefined",7,10,0.7,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16430","CELLMARKER_Monocyte Liver Human","Monocyte Liver",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16445","CELLMARKER_Mucosa-associated Invariant T (MAIT) Cell Peripheral Blood Human","Mucosa-associated Invariant T (MAIT) Cell...(16445)",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16507","CELLMARKER_Naive CD8+ T Cell Bile Duct Human","Naive CD8+ T Cell Bile Duct",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16547","CELLMARKER_Natural Killer T(NKT) Cell Skin Human","Natural Killer T(NKT) Cell Skin",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16701","CELLMARKER_Regulatory T(Treg) Cell Bile Duct Human","Regulatory T(Treg) Cell Bile Duct",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16706","CELLMARKER_Regulatory T(Treg) Cell Colorectum Human","Regulatory T(Treg) Cell Colorectum",7,7,1,2,1591,16972,0.134369380039277,0.241331974348164
"CELLMARKER","CELLMARKER","16837","CELLMARKER_T helper(Th) Cell Skin Human","T helper(Th) Cell Skin",7,8,0.875,2,1591,16972,0.134369380039277,0.241331974348164
"C2","REACTOME","13752","REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",81,84,0.964,11,1591,16972,0.134700657901721,0.241140399113174
"C5","GOBP","04803","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE...(04803)",81,98,0.827,11,1591,16972,0.134700657901721,0.294037778175015
"C5","GOBP","02610","GOBP_MACROPHAGE_MIGRATION","GOBP_MACROPHAGE_MIGRATION",46,61,0.754,7,1591,16972,0.135187128735392,0.294516723764107
"C5","GOBP","03164","GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",46,56,0.821,7,1591,16972,0.135187128735392,0.294516723764107
"C5","GOBP","03452","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE...(03452)",46,60,0.767,7,1591,16972,0.135187128735392,0.294516723764107
"C5","GOBP","04331","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL...(04331)",46,52,0.885,7,1591,16972,0.135187128735392,0.294516723764107
"C5","GOMF","10156","GOMF_PEPTIDE_ANTIGEN_BINDING","GOMF_PEPTIDE_ANTIGEN_BINDING",46,49,0.939,7,1591,16972,0.135187128735392,0.294516723764107
"C2","BIOCARTA","00056","BIOCARTA_CHREBP_PATHWAY","BIOCARTA_CHREBP_PATHWAY",14,19,0.737,3,1591,16972,0.137385383936734,0.244186047469514
"C2","KEGG_MEDICUS","10763","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",14,15,0.933,3,1591,16972,0.137385383936734,0.244186047469514
"C2","KEGG_MEDICUS","10975","KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN...(10975)",14,16,0.875,3,1591,16972,0.137385383936734,0.244186047469514
"C2","REACTOME","12657","REACTOME_GAB1_SIGNALOSOME","REACTOME_GAB1_SIGNALOSOME",14,17,0.824,3,1591,16972,0.137385383936734,0.244186047469514
"C2","REACTOME","13036","REACTOME_NICOTINAMIDE_SALVAGING","REACTOME_NICOTINAMIDE_SALVAGING",14,19,0.737,3,1591,16972,0.137385383936734,0.244186047469514
"C2","REACTOME","13423","REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING","REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",14,14,1,3,1591,16972,0.137385383936734,0.244186047469514
"C2","WP","14149","WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES","WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES",14,17,0.824,3,1591,16972,0.137385383936734,0.244186047469514
"C2","WP","14370","WP_IRON_METABOLISM_DISORDERS","WP_IRON_METABOLISM_DISORDERS",14,17,0.824,3,1591,16972,0.137385383936734,0.244186047469514
"C2","WP","14571","WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING","WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE...(14571)",14,16,0.875,3,1591,16972,0.137385383936734,0.244186047469514
"C2","WP","14594","WP_PLATELET_MEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS","WP_PLATELET_MEDIATED_INTERACTIONS_WITH_VASCULAR...(14594)",14,17,0.824,3,1591,16972,0.137385383936734,0.244186047469514
"C5","GOBP","00608","GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION","GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION",14,18,0.778,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","00717","GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS","GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",14,20,0.7,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","00840","GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION","GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL...(00840)",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","00977","GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES","GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES",14,17,0.824,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","00986","GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION","GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","01840","GOBP_FIBROBLAST_ACTIVATION","GOBP_FIBROBLAST_ACTIVATION",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","03148","GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY","GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","03342","GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION","GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION",14,17,0.824,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","03454","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","03641","GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION","GOBP_NEGATIVE_REGULATION_OF_RECEPTOR...(03641)",14,17,0.824,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","03977","GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS","GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS",14,19,0.737,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","04160","GOBP_PEPTIDYL_SERINE_DEPHOSPHORYLATION","GOBP_PEPTIDYL_SERINE_DEPHOSPHORYLATION",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","04293","GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS","GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","04361","GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION","GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","04831","GOBP_POSITIVE_REGULATION_OF_MYELINATION","GOBP_POSITIVE_REGULATION_OF_MYELINATION",14,17,0.824,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05522","GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS","GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05526","GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS","GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE...(05526)",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05537","GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS","GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE...(05537)",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05555","GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05597","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO...(05597)",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05617","GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE","GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE",14,20,0.7,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","05874","GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","06100","GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY","GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY",14,17,0.824,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","06559","GOBP_REGULATION_OF_PROTON_TRANSPORT","GOBP_REGULATION_OF_PROTON_TRANSPORT",14,17,0.824,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","06762","GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS","GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN...(06762)",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","06976","GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR","GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR",14,18,0.778,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","07003","GOBP_RESPONSE_TO_INTERLEUKIN_7","GOBP_RESPONSE_TO_INTERLEUKIN_7",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","07015","GOBP_RESPONSE_TO_LEUCINE","GOBP_RESPONSE_TO_LEUCINE",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","07181","GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS","GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOBP","07707","GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION","GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION",14,19,0.737,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOCC","08532","GOCC_NBAF_COMPLEX","GOCC_NBAF_COMPLEX",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","08961","GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY","GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","09186","GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION","GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION",14,18,0.778,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","09505","GOMF_FLIPPASE_ACTIVITY","GOMF_FLIPPASE_ACTIVITY",14,16,0.875,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","09669","GOMF_HISTONE_METHYLTRANSFERASE_BINDING","GOMF_HISTONE_METHYLTRANSFERASE_BINDING",14,15,0.933,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","09802","GOMF_LIPASE_ACTIVATOR_ACTIVITY","GOMF_LIPASE_ACTIVATOR_ACTIVITY",14,19,0.737,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","10211","GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY","GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE...(10211)",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"C5","GOMF","10708","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY","GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",14,14,1,3,1591,16972,0.137385383936734,0.29487855470111
"CELLMARKER","CELLMARKER","16012","CELLMARKER_Effector Memory T Cell Stomach Human","Effector Memory T Cell Stomach",14,15,0.933,3,1591,16972,0.137385383936734,0.243302607306953
"CELLMARKER","CELLMARKER","16164","CELLMARKER_Follicular Helper (Tfh) T Cell Undefined Human","Follicular Helper (Tfh) T Cell Undefined",14,16,0.875,3,1591,16972,0.137385383936734,0.243302607306953
"CELLMARKER","CELLMARKER","16409","CELLMARKER_Microglial Cell Bone Marrow Human","Microglial Cell Bone Marrow",14,14,1,3,1591,16972,0.137385383936734,0.243302607306953
"CELLMARKER","CELLMARKER","16468","CELLMARKER_Myeloid Cell Skin Human","Myeloid Cell Skin",14,14,1,3,1591,16972,0.137385383936734,0.243302607306953
"CELLMARKER","CELLMARKER","16661","CELLMARKER_Pre-dendritic cell(pre-DC) Brain Human","Pre-dendritic cell(pre-DC) Brain",14,14,1,3,1591,16972,0.137385383936734,0.243302607306953
"C2","REACTOME","12351","REACTOME_CHROMATIN_MODIFYING_ENZYMES","REACTOME_CHROMATIN_MODIFYING_ENZYMES",241,272,0.886,28,1591,16972,0.138158498945328,0.245384515651824
"C2","REACTOME","13740","REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS","REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS",55,57,0.965,8,1591,16972,0.13951528903546,0.247617199910685
"C5","GOBP","02318","GOBP_INTERNAL_PROTEIN_AMINO_ACID_ACETYLATION","GOBP_INTERNAL_PROTEIN_AMINO_ACID_ACETYLATION",55,58,0.948,8,1591,16972,0.13951528903546,0.299333581222385
"C2","REACTOME","13493","REACTOME_SIGNALING_BY_FGFR1","REACTOME_SIGNALING_BY_FGFR1",38,52,0.731,6,1591,16972,0.140607271747491,0.249199040506081
"C2","REACTOME","13727","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX",38,41,0.927,6,1591,16972,0.140607271747491,0.249199040506081
"C5","GOBP","00888","GOBP_CELLULAR_RESPONSE_TO_CAMP","GOBP_CELLULAR_RESPONSE_TO_CAMP",38,51,0.745,6,1591,16972,0.140607271747491,0.301324716834692
"C5","GOBP","02630","GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE","GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE",38,41,0.927,6,1591,16972,0.140607271747491,0.301324716834692
"C5","GOBP","04142","GOBP_PEPTIDYL_CYSTEINE_MODIFICATION","GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",38,45,0.844,6,1591,16972,0.140607271747491,0.301324716834692
"C5","GOBP","03865","GOBP_NEURON_PROJECTION_EXTENSION","GOBP_NEURON_PROJECTION_EXTENSION",137,179,0.765,17,1591,16972,0.141597950874002,0.303329876114704
"C5","GOBP","00991","GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN","GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",100,109,0.917,13,1591,16972,0.141761240247321,0.303561739310186
"C5","GOBP","05445","GOBP_PROTEOGLYCAN_METABOLIC_PROCESS","GOBP_PROTEOGLYCAN_METABOLIC_PROCESS",64,90,0.711,9,1591,16972,0.141925454822463,0.303677515673675
"C5","GOCC","08050","GOCC_CAVEOLA","GOCC_CAVEOLA",64,82,0.78,9,1591,16972,0.141925454822463,0.303677515673675
"CELLMARKER","CELLMARKER","16284","CELLMARKER_Lymphoid-primed Multipotent Progenitor cell(LMPP) Umbilical Cord Blood Human","Lymphoid-primed Multipotent Progenitor cell(LMPP)...(16284)",64,75,0.853,9,1591,16972,0.141925454822463,0.250642725229642
"C2","REACTOME","12947","REACTOME_MITOCHONDRIAL_BIOGENESIS","REACTOME_MITOCHONDRIAL_BIOGENESIS",91,94,0.968,12,1591,16972,0.142725930885918,0.252773528095389
"C2","REACTOME","13219","REACTOME_PROTEIN_UBIQUITINATION","REACTOME_PROTEIN_UBIQUITINATION",73,79,0.924,10,1591,16972,0.143026601644908,0.253125482454959
"C2","REACTOME","12240","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",281,305,0.921,32,1591,16972,0.144026470357843,0.254649790531351
"C2","PID","11541","PID_AURORA_A_PATHWAY","PID_AURORA_A_PATHWAY",30,31,0.968,5,1591,16972,0.144590041452732,0.254649790531351
"C2","REACTOME","12158","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",30,30,1,5,1591,16972,0.144590041452732,0.254649790531351
"C2","WP","14430","WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS","WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS",30,32,0.938,5,1591,16972,0.144590041452732,0.254649790531351
"C5","GOBP","02308","GOBP_INTERLEUKIN_4_PRODUCTION","GOBP_INTERLEUKIN_4_PRODUCTION",30,35,0.857,5,1591,16972,0.144590041452732,0.308779817416872
"C5","GOBP","04414","GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA...(04414)",30,34,0.882,5,1591,16972,0.144590041452732,0.308779817416872
"C5","GOBP","07168","GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS","GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS",30,35,0.857,5,1591,16972,0.144590041452732,0.308779817416872
"C5","GOBP","07336","GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION","GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION",30,38,0.789,5,1591,16972,0.144590041452732,0.308779817416872
"C5","GOCC","07955","GOCC_AGGRESOME","GOCC_AGGRESOME",30,35,0.857,5,1591,16972,0.144590041452732,0.308779817416872
"C2","KEGG_MEDICUS","10970","KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY",22,23,0.957,4,1591,16972,0.145221145143936,0.254649790531351
"C2","PID","11668","PID_PRL_SIGNALING_EVENTS_PATHWAY","PID_PRL_SIGNALING_EVENTS_PATHWAY",22,23,0.957,4,1591,16972,0.145221145143936,0.254649790531351
"C2","REACTOME","13152","REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY","REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY",22,22,1,4,1591,16972,0.145221145143936,0.254649790531351
"C2","REACTOME","13486","REACTOME_SIGNALING_BY_EGFR_IN_CANCER","REACTOME_SIGNALING_BY_EGFR_IN_CANCER",22,25,0.88,4,1591,16972,0.145221145143936,0.254649790531351
"C2","WP","14230","WP_FATTY_ACID_BIOSYNTHESIS","WP_FATTY_ACID_BIOSYNTHESIS",22,22,1,4,1591,16972,0.145221145143936,0.254649790531351
"C2","WP","14290","WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS","WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT...(14290)",22,30,0.733,4,1591,16972,0.145221145143936,0.254649790531351
"C2","WP","14324","WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE","WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF...(14324)",22,25,0.88,4,1591,16972,0.145221145143936,0.254649790531351
"C2","WP","14349","WP_INFLAMMATORY_RESPONSE_PATHWAY","WP_INFLAMMATORY_RESPONSE_PATHWAY",22,30,0.733,4,1591,16972,0.145221145143936,0.254649790531351
"C2","WP","14455","WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER","WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER",22,31,0.71,4,1591,16972,0.145221145143936,0.254649790531351
"C5","GOBP","01164","GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS","GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS",22,27,0.815,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOBP","02072","GOBP_GTP_METABOLIC_PROCESS","GOBP_GTP_METABOLIC_PROCESS",22,24,0.917,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOBP","03646","GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",22,25,0.88,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOBP","03744","GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION","GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",22,22,1,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOBP","04999","GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION","GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL...(04999)",22,23,0.957,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOBP","05308","GOBP_PROTEIN_HYDROXYLATION","GOBP_PROTEIN_HYDROXYLATION",22,23,0.957,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOBP","07482","GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION","GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION",22,26,0.846,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOMF","09494","GOMF_FERROUS_IRON_BINDING","GOMF_FERROUS_IRON_BINDING",22,27,0.815,4,1591,16972,0.145221145143936,0.309050325867875
"C5","GOMF","10236","GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY","GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY",22,25,0.88,4,1591,16972,0.145221145143936,0.309050325867875
"CELLMARKER","CELLMARKER","16327","CELLMARKER_Macrophage Spleen Human","Macrophage Spleen",22,25,0.88,4,1591,16972,0.145221145143936,0.255750572281265
"C5","GOBP","01801","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS",119,168,0.708,15,1591,16972,0.145939600081345,0.310459473321195
