tissue	assay	contrast_type	contrast	contrast_short	collection	database	set_id	set	set_short	set_size	set_size_DB	size_ratio	direction	t	df	z.std	p_value	adj_p_value
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00281	BIOCARTA_TPO_PATHWAY	BIOCARTA_TPO_PATHWAY	19	24	0.792	Down	-1.30621568201117	7507	-1.3060979757012	0.191519241291642	0.448523583987128
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00193	BIOCARTA_NPC_PATHWAY	BIOCARTA_NPC_PATHWAY	10	11	0.909	Up	1.29849626237733	7507	1.29838012090999	0.194156746710855	0.452368625242557
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00119	BIOCARTA_GPCR_PATHWAY	BIOCARTA_GPCR_PATHWAY	23	30	0.767	Up	1.21594731369831	7507	1.21584695844769	0.224043226736786	0.492362321087428
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00107	BIOCARTA_FMLP_PATHWAY	BIOCARTA_FMLP_PATHWAY	26	34	0.765	Up	1.19936848935676	7507	1.19927110137964	0.230422548153254	0.497727310828661
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00006	BIOCARTA_AGPCR_PATHWAY	BIOCARTA_AGPCR_PATHWAY	9	11	0.818	Up	1.18822805590067	7507	1.18813262479138	0.234781162727247	0.502320187497689
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00172	BIOCARTA_MHC_PATHWAY	BIOCARTA_MHC_PATHWAY	13	14	0.929	Up	1.15954753281073	7507	1.15945700470501	0.246269952343775	0.512467091671091
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00286	BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY	20	24	0.833	Up	1.1493352830899	7507	1.14924645455314	0.250454370436522	0.515216440079739
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00011	BIOCARTA_AKAPCENTROSOME_PATHWAY	BIOCARTA_AKAPCENTROSOME_PATHWAY	13	14	0.929	Up	1.12832137078197	7507	1.1282359643918	0.259220279063162	0.527410765496202
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00062	BIOCARTA_CREB_PATHWAY	BIOCARTA_CREB_PATHWAY	20	22	0.909	Up	1.12788733855072	7507	1.12780200178794	0.259403547803226	0.527410765496202
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00009	BIOCARTA_AKAP13_PATHWAY	BIOCARTA_AKAP13_PATHWAY	8	11	0.727	Up	1.06599826090251	7507	1.06592242578262	0.286458710540512	0.559636285047742
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00229	BIOCARTA_RAC1_PATHWAY	BIOCARTA_RAC1_PATHWAY	15	21	0.714	Up	1.05669935310177	7507	1.05662487397899	0.290682823721907	0.565147575683344
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00287	BIOCARTA_VEGF_PATHWAY	BIOCARTA_VEGF_PATHWAY	23	27	0.852	Down	-1.04410673644658	7507	-1.04403406455658	0.296469629549516	0.571418543403914
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00118	BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY	18	23	0.783	Down	-1.03162198964497	7507	-1.03155107685679	0.302282469008515	0.578667142217143
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00175	BIOCARTA_MONOCYTE_PATHWAY	BIOCARTA_MONOCYTE_PATHWAY	8	11	0.727	Up	1.00241398101062	7507	1.00234705883862	0.316176001746898	0.591974725566032
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00028	BIOCARTA_BARR_MAPK_PATHWAY	BIOCARTA_BARR_MAPK_PATHWAY	10	14	0.714	Down	-1.00087882772577	7507	-1.00081211052924	0.31691765350198	0.591974725566032
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00083	BIOCARTA_EGF_PATHWAY	BIOCARTA_EGF_PATHWAY	21	27	0.778	Down	-0.992061526089322	7507	-0.991995977086382	0.321199487849206	0.594830029807702
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00080	BIOCARTA_EEA1_PATHWAY	BIOCARTA_EEA1_PATHWAY	6	7	0.857	Down	-0.987515410724428	7507	-0.987450458002539	0.323421858611581	0.59546120650918
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00159	BIOCARTA_LEPTIN_PATHWAY	BIOCARTA_LEPTIN_PATHWAY	9	11	0.818	Down	-0.985211941538657	7507	-0.985147289388776	0.324551727660623	0.596177904045053
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00150	BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY	32	34	0.941	Up	0.983106314658335	7507	0.983041936351065	0.325586799366064	0.596471515505302
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00207	BIOCARTA_PELP1_PATHWAY	BIOCARTA_PELP1_PATHWAY	5	6	0.833	Up	0.979099199359513	7507	0.979035339785087	0.327562518324726	0.598482188306437
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00053	BIOCARTA_CERAMIDE_PATHWAY	BIOCARTA_CERAMIDE_PATHWAY	18	21	0.857	Down	-0.971689971715766	7507	-0.971627063025354	0.331236113946609	0.602603036144029
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00017	BIOCARTA_ARAP_PATHWAY	BIOCARTA_ARAP_PATHWAY	14	17	0.824	Down	-0.962611169821167	7507	-0.962549411764712	0.335773695093423	0.6061715846521
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00248	BIOCARTA_SAM68_PATHWAY	BIOCARTA_SAM68_PATHWAY	5	6	0.833	Up	0.941589173358748	7507	0.941530019011668	0.346433313165081	0.616434211284602
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00262	BIOCARTA_STRESS_PATHWAY	BIOCARTA_STRESS_PATHWAY	18	24	0.75	Up	0.939836662832415	7507	0.93977772176578	0.347331588561382	0.616633388534712
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00205	BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	21	28	0.75	Down	-0.939605728567273	7507	-0.939546815562306	0.347450067787717	0.616633388534712
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00259	BIOCARTA_STAT3_PATHWAY	BIOCARTA_STAT3_PATHWAY	7	8	0.875	Up	0.918637288283328	7507	0.91858088181959	0.358314835578386	0.631802226252704
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00173	BIOCARTA_MITOCHONDRIA_PATHWAY	BIOCARTA_MITOCHONDRIA_PATHWAY	14	19	0.737	Down	-0.911426263287008	7507	-0.911370700082228	0.362100086214382	0.632453955345851
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00151	BIOCARTA_INTRINSIC_PATHWAY	BIOCARTA_INTRINSIC_PATHWAY	18	23	0.783	Down	-0.911408431266756	7507	-0.911352870135491	0.362109477647847	0.632453955345851
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00078	BIOCARTA_ECM_PATHWAY	BIOCARTA_ECM_PATHWAY	18	19	0.947	Up	0.905644284506382	7507	0.905589390604926	0.365153226362981	0.633165399367731
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00225	BIOCARTA_PTDINS_PATHWAY	BIOCARTA_PTDINS_PATHWAY	21	23	0.913	Down	-0.892740747669624	7507	-0.892687325687078	0.372024639589551	0.641130686285262
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00237	BIOCARTA_RAS_PATHWAY	BIOCARTA_RAS_PATHWAY	17	22	0.773	Up	0.886696834721332	7507	0.886644091936198	0.3752705473466	0.642580095519366
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00039	BIOCARTA_CARM1_PATHWAY	BIOCARTA_CARM1_PATHWAY	10	12	0.833	Up	0.882555660360095	7507	0.882503379209887	0.377504653181745	0.643173552858398
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00129	BIOCARTA_HSP27_PATHWAY	BIOCARTA_HSP27_PATHWAY	10	14	0.714	Up	0.864591750924063	7507	0.864541437467618	0.387290527353403	0.645035511119327
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00280	BIOCARTA_TOLL_PATHWAY	BIOCARTA_TOLL_PATHWAY	18	25	0.72	Up	0.853982056342852	7507	0.853932878774696	0.393142180862086	0.650306787032795
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00043	BIOCARTA_CBL_PATHWAY	BIOCARTA_CBL_PATHWAY	10	12	0.833	Up	0.837129361403096	7507	0.837081948725419	0.402546506255756	0.658668533045133
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00005	BIOCARTA_ACTINY_PATHWAY	BIOCARTA_ACTINY_PATHWAY	10	12	0.833	Up	0.832425120515985	7507	0.832378191967173	0.405195507612197	0.660932213010944
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00100	BIOCARTA_EXTRINSIC_PATHWAY	BIOCARTA_EXTRINSIC_PATHWAY	11	13	0.846	Down	-0.826874989600979	7507	-0.826828627503778	0.408334201607034	0.661201071254078
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00092	BIOCARTA_ERAD_PATHWAY	BIOCARTA_ERAD_PATHWAY	16	19	0.842	Up	0.808109404884396	7507	0.8080649205341	0.419053210417662	0.666475526020156
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00215	BIOCARTA_PLC_PATHWAY	BIOCARTA_PLC_PATHWAY	8	9	0.889	Up	0.806138152589595	7507	0.806093862166911	0.420188730376635	0.666942730658965
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00027	BIOCARTA_BARRESTIN_SRC_PATHWAY	BIOCARTA_BARRESTIN_SRC_PATHWAY	13	17	0.765	Down	-0.773378351199533	7507	-0.773337193165444	0.439322849609898	0.685122475993468
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00021	BIOCARTA_AT1R_PATHWAY	BIOCARTA_AT1R_PATHWAY	21	27	0.778	Down	-0.769795995333075	7507	-0.769755169648711	0.441445137170229	0.68574272907164
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00122	BIOCARTA_HBX_PATHWAY	BIOCARTA_HBX_PATHWAY	7	7	1	Down	-0.720450795447304	7507	-0.720414350872072	0.471269916740373	0.710554089067619
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00244	BIOCARTA_RNAPOL3_PATHWAY	BIOCARTA_RNAPOL3_PATHWAY	5	7	0.714	Up	0.704874896981134	7507	0.704839761401891	0.480909961180336	0.718131826922161
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00061	BIOCARTA_CPSF_PATHWAY	BIOCARTA_CPSF_PATHWAY	10	10	1	Up	0.680370832907153	7507	0.680337687785964	0.496290666342607	0.726578064688478
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00010	BIOCARTA_AKAP95_PATHWAY	BIOCARTA_AKAP95_PATHWAY	8	11	0.727	Down	-0.673329571787526	7507	-0.673296983400946	0.500758371526001	0.72920262862173
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00140	BIOCARTA_IL22BP_PATHWAY	BIOCARTA_IL22BP_PATHWAY	7	9	0.778	Down	-0.672082220584109	7507	-0.672049730125035	0.501552037688565	0.729578897939716
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00117	BIOCARTA_GH_PATHWAY	BIOCARTA_GH_PATHWAY	22	27	0.815	Down	-0.668078246860826	7507	-0.668046069337523	0.504104185605077	0.730951069127362
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00235	BIOCARTA_RAN_PATHWAY	BIOCARTA_RAN_PATHWAY	5	5	1	Up	0.621186316038102	7507	0.621157647550914	0.53449590254692	0.75971543546758
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00055	BIOCARTA_CHEMICAL_PATHWAY	BIOCARTA_CHEMICAL_PATHWAY	15	18	0.833	Up	0.607041526171729	7507	0.607013861659155	0.54384171303141	0.766315762122464
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00199	BIOCARTA_P38MAPK_PATHWAY	BIOCARTA_P38MAPK_PATHWAY	28	36	0.778	Up	0.57843516828186	7507	0.578409460632392	0.56298770818774	0.781417766048767
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00161	BIOCARTA_LONGEVITY_PATHWAY	BIOCARTA_LONGEVITY_PATHWAY	12	15	0.8	Down	-0.577137613133476	7507	-0.577111991967971	0.56386380389183	0.781837603972089
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00041	BIOCARTA_CASPASE_PATHWAY	BIOCARTA_CASPASE_PATHWAY	16	22	0.727	Up	0.565134447309663	7507	0.565109617025436	0.571999207631085	0.788306289182173
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00040	BIOCARTA_CARM_ER_PATHWAY	BIOCARTA_CARM_ER_PATHWAY	19	26	0.731	Up	0.554476649621185	7507	0.554452507927413	0.579269199473327	0.794428428710324
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00256	BIOCARTA_SPPA_PATHWAY	BIOCARTA_SPPA_PATHWAY	14	16	0.875	Down	-0.535219670208475	7507	-0.535196740947189	0.592513819675229	0.800282830457048
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00123	BIOCARTA_HCMV_PATHWAY	BIOCARTA_HCMV_PATHWAY	14	17	0.824	Down	-0.532210705298361	7507	-0.532187961865218	0.594595819717479	0.800282830457048
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00018	BIOCARTA_ARENRF2_PATHWAY	BIOCARTA_ARENRF2_PATHWAY	14	20	0.7	Up	0.528808346560137	7507	0.528785812090972	0.59695404102242	0.800844587289253
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00012	BIOCARTA_AKT_PATHWAY	BIOCARTA_AKT_PATHWAY	17	22	0.773	Up	0.497262612064568	7507	0.497241957846642	0.619018436671625	0.81361825379308
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00073	BIOCARTA_DEATH_PATHWAY	BIOCARTA_DEATH_PATHWAY	22	29	0.759	Up	0.49605147490126	7507	0.496030890861109	0.619872616538509	0.813956046572243
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00290	BIOCARTA_VOBESITY_PATHWAY	BIOCARTA_VOBESITY_PATHWAY	7	8	0.875	Down	-0.454735884306953	7507	-0.454717609524499	0.649312410479469	0.830997948810813
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00283	BIOCARTA_TSP1_PATHWAY	BIOCARTA_TSP1_PATHWAY	5	7	0.714	Up	0.442222360372781	7507	0.442204753765195	0.658341046411397	0.837371109854233
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00249	BIOCARTA_SARS_PATHWAY	BIOCARTA_SARS_PATHWAY	7	7	1	Down	-0.439628077899835	7507	-0.43961060807271	0.660219156275042	0.8375029791582
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00187	BIOCARTA_NKCELLS_PATHWAY	BIOCARTA_NKCELLS_PATHWAY	14	20	0.7	Up	0.433466824422975	7507	0.43344967707788	0.664688117467301	0.838476721866593
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00221	BIOCARTA_PRION_PATHWAY	BIOCARTA_PRION_PATHWAY	9	12	0.75	Up	0.418995803999402	7507	0.418979401226081	0.675231186657075	0.845124065577221
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00096	BIOCARTA_ERK_PATHWAY	BIOCARTA_ERK_PATHWAY	19	27	0.704	Down	-0.375338656724591	7507	-0.375324396470982	0.707419224372147	0.863216117116595
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00103	BIOCARTA_FCER1_PATHWAY	BIOCARTA_FCER1_PATHWAY	30	39	0.769	Down	-0.373675566378888	7507	-0.373661384811639	0.708656258023357	0.863952128520426
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00069	BIOCARTA_CXCR4_PATHWAY	BIOCARTA_CXCR4_PATHWAY	17	19	0.895	Up	0.363372427677071	7507	0.36335872901882	0.716336927387905	0.867881984026413
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00228	BIOCARTA_RAB_PATHWAY	BIOCARTA_RAB_PATHWAY	12	13	0.923	Up	0.36156610700669	7507	0.361552492210632	0.717686471801213	0.868744814444985
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00182	BIOCARTA_NDKDYNAMIN_PATHWAY	BIOCARTA_NDKDYNAMIN_PATHWAY	13	17	0.765	Down	-0.324565783852479	7507	-0.324553836692594	0.745518770252909	0.887460335244293
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00230	BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY	21	26	0.808	Up	0.323158846487388	7507	0.323146960923242	0.746583946752409	0.887952809270099
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00134	BIOCARTA_IGF1R_PATHWAY	BIOCARTA_IGF1R_PATHWAY	20	23	0.87	Down	-0.3183456877807	7507	-0.318334011973597	0.750231587306877	0.889187524781976
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00241	BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY	12	15	0.8	Up	0.312407410737757	7507	0.312395991692206	0.754739596222787	0.890658068962475
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00095	BIOCARTA_ERK5_PATHWAY	BIOCARTA_ERK5_PATHWAY	12	14	0.857	Up	0.295479757359755	7507	0.295469058300213	0.767635585665804	0.8996451446797
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00056	BIOCARTA_CHREBP_PATHWAY	BIOCARTA_CHREBP_PATHWAY	14	19	0.737	Down	-0.277896893906339	7507	-0.277886924802541	0.781099161253006	0.909170074114302
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00121	BIOCARTA_GSK3_PATHWAY	BIOCARTA_GSK3_PATHWAY	15	20	0.75	Down	-0.265891562155254	7507	-0.265882081527475	0.790330025415098	0.91600325224556
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00245	BIOCARTA_RNA_PATHWAY	BIOCARTA_RNA_PATHWAY	8	10	0.8	Up	0.260349473136874	7507	0.260340215402896	0.794601354362311	0.919011195912357
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00166	BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	58	81	0.716	Up	0.250004398347978	7507	0.249995552427664	0.802590788104904	0.923210810267655
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00031	BIOCARTA_BCR_PATHWAY	BIOCARTA_BCR_PATHWAY	25	33	0.758	Up	0.244733713482039	7507	0.244725075306035	0.806669311019747	0.925496861043699
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00254	BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY	13	14	0.929	Up	0.208769649299632	7507	0.208762393907457	0.834633729771332	0.941634526799544
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00227	BIOCARTA_PYK2_PATHWAY	BIOCARTA_PYK2_PATHWAY	23	27	0.852	Down	-0.207104575711381	7507	-0.207097382961369	0.835933805889544	0.941634526799544
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00075	BIOCARTA_DNAFRAGMENT_PATHWAY	BIOCARTA_DNAFRAGMENT_PATHWAY	7	10	0.7	Up	0.192350790784518	7507	0.192344148184079	0.847472638707022	0.944485042156722
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00219	BIOCARTA_PPARG_PATHWAY	BIOCARTA_PPARG_PATHWAY	6	8	0.75	Down	-0.190045513280682	7507	-0.19003895586907	0.84927860435916	0.945724458939162
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00030	BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY	12	15	0.8	Down	-0.180655738294924	7507	-0.180649525812433	0.85664267938041	0.94634746294483
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00282	BIOCARTA_TRKA_PATHWAY	BIOCARTA_TRKA_PATHWAY	10	14	0.714	Up	0.158384709132108	7507	0.15837930234239	0.874157922263814	0.949336778669688
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00165	BIOCARTA_MAL_PATHWAY	BIOCARTA_MAL_PATHWAY	14	19	0.737	Up	0.122564719816487	7507	0.122560576890696	0.902455074099137	0.96022347072375
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00171	BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY	27	33	0.818	Up	0.111153443982428	7507	0.111149696651895	0.911497640624388	0.965447834099435
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00016	BIOCARTA_AMI_PATHWAY	BIOCARTA_AMI_PATHWAY	14	20	0.7	Down	-0.0600500388713955	7507	-0.0600480318922427	0.95211737976266	0.983066341948399
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00198	BIOCARTA_P35ALZHEIMERS_PATHWAY	BIOCARTA_P35ALZHEIMERS_PATHWAY	6	8	0.75	Down	-0.0493736598648132	7507	-0.049372011630056	0.960622832435401	0.985140067936805
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00234	BIOCARTA_RANMS_PATHWAY	BIOCARTA_RANMS_PATHWAY	7	10	0.7	Up	0.0265130063225904	7507	0.0265121227738693	0.978848864423278	0.991948700527084
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00184	BIOCARTA_NFAT_PATHWAY	BIOCARTA_NFAT_PATHWAY	37	51	0.725	Down	-0.0253857234871865	7507	-0.0253848775547423	0.979747973185261	0.992003568991295
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00183	BIOCARTA_NEUTROPHIL_PATHWAY	BIOCARTA_NEUTROPHIL_PATHWAY	6	8	0.75	Down	-0.0092507324400391	7507	-0.00925042434859142	0.992619334492556	0.998409370450152
adipose	prot-pr	NA	NA	NA	C2	BIOCARTA	00203	BIOCARTA_PARKIN_PATHWAY	BIOCARTA_PARKIN_PATHWAY	6	8	0.75	Down	-0.00748318406444514	7507	-0.00748293484776509	0.994029537534185	0.99842465708113
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11017	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	23	25	0.92	Down	-4.88230545373371	7507	-4.87827400355865	1.07018190158015e-06	0.000208379704550535
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11098	KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1...(11098)	56	62	0.903	Down	-4.16183425784401	7507	-4.15929811883228	3.19227026877593e-05	0.00203110668124571
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11324	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA...(11324)	39	45	0.867	Down	-4.11743577684248	7507	-4.1149769702738	3.87218073349172e-05	0.00203110668124571
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	10985	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	38	44	0.864	Down	-4.11730031424834	7507	-4.11484174114568	3.87445148293387e-05	0.00203110668124571
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11345	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO...(11345)	38	45	0.844	Down	-4.11730031424834	7507	-4.11484174114568	3.87445148293387e-05	0.00203110668124571
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11332	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT...(11332)	39	45	0.867	Down	-4.08769195166844	7507	-4.08528404784055	4.40229282494933e-05	0.00222234263718738
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11298	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT...(11298)	43	51	0.843	Down	-3.95726012629125	7507	-3.95506701153805	7.65132026466075e-05	0.0034762498402442
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	10853	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B...(10853)	9	9	1	Up	3.92516800983665	7507	3.92302567176275	8.74438296593874e-05	0.00384470773631436
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11308	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT...(11308)	34	36	0.944	Down	-3.57511343040854	7507	-3.5734740932279	0.000352276111104586	0.0097990273354194
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11363	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO...(11363)	34	36	0.944	Down	-3.5260189464946	7507	-3.52444298223471	0.000424374135426377	0.0111234989728106
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11322	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA...(11322)	34	36	0.944	Down	-3.4952638392661	7507	-3.4937267108285	0.000476328354381731	0.0118773299697023
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11015	KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION	KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION	7	9	0.778	Down	-3.4790542524986	7507	-3.47753732720377	0.000506042585485269	0.0121006323511653
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11059	KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN...(11059)	24	30	0.8	Up	3.45414540977825	7507	3.45265917546499	0.000555089868106724	0.0128235167835503
adipose	prot-pr	NA	NA	NA	C2	KEGG_MEDICUS	11327	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1...(11327)	37	41	0.902	Down	-3.31049297780115	7507	-3.30917550533274	0.000935711619025797	0.0179630272779178
