"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl","GeneID","contrast"
"1",397.656169170461,-1.6093739989192,0.162350941350396,-9.91293296812948,3.6574853161193e-23,5.39735108099726e-19," ENSG00000126368.6","NR1D1","LOW Post - Pre"
"2",335.090409081944,-1.10368943437058,0.121934575476501,-9.05148871890965,1.41032237551909e-19,1.04060636477676e-15," ENSG00000105516.11","DBP","LOW Post - Pre"
"3",1420.43072506095,-0.680853800285117,0.0864823250884857,-7.8727508723718,3.46927060686875e-15,1.70653421151874e-11," ENSG00000174738.13","NR1D2","LOW Post - Pre"
"4",1892.1172489637,-0.483790316571649,0.0618477821855053,-7.82227429143015,5.18774164520442e-15,1.91388758645704e-11," ENSG00000126351.13","THRA","LOW Post - Pre"
"5",130.174172001912,-1.88600164628561,0.242505464689778,-7.77715111986548,7.41759795511635e-15,2.18922986047304e-11," ENSG00000159208.16","CIART","LOW Post - Pre"
"6",1222.00051106877,-0.783655569010714,0.102499412529147,-7.64546400485828,2.08193188059348e-14,5.12051146031965e-11," ENSG00000167074.15","TEF","LOW Post - Pre"
"7",1496.90236772855,-0.626792880682781,0.08436003872583,-7.4299738377297,1.08619160893116e-13,2.28984708185673e-10," ENSG00000100592.16","DAAM1","LOW Post - Pre"
"8",171.781540832567,-0.521635542663649,0.0711712512732441,-7.32930127448456,2.31355763007987e-13,4.26764624338608e-10," ENSG00000006704.11","GTF2IRD1","LOW Post - Pre"
"9",1015.82857412874,-1.03723859109706,0.142894421613565,-7.25877595069532,3.90608844026621e-13,6.40468301255649e-10," ENSG00000123095.6","BHLHE41","LOW Post - Pre"
"10",7765.4090477865,-0.487637615810058,0.0673589837279086,-7.23938499101817,4.50723902441561e-13,6.65133262833012e-10," ENSG00000134531.10","EMP1","LOW Post - Pre"
"11",220.059587888229,0.937117891595555,0.131843828613304,7.10778730754326,1.17918089101564e-12,1.58192476442889e-09," ENSG00000138061.12","CYP1B1","LOW Post - Pre"
"12",1565.23030747207,-0.323418004178577,0.0456150547054885,-7.09015929645838,1.33957716043427e-12,1.64734501304405e-09," ENSG00000077254.14","USP33","LOW Post - Pre"
"13",272.932985813882,-0.930128845068208,0.131840159860045,-7.05497358358475,1.7263351572977e-12,1.95965599355709e-09," ENSG00000116106.12","EPHA4","LOW Post - Pre"
"14",744.559156988023,-0.697704579955914,0.10171053052948,-6.85970839325914,6.90012530631913e-12,6.96193477270333e-09," ENSG00000138411.13","HECW2","LOW Post - Pre"
"15",5387.8138186178,-1.08098684530293,0.157667889101474,-6.85610019556494,7.07657529244087e-12,6.96193477270333e-09," ENSG00000159399.10","HK2","LOW Post - Pre"
"16",103.950991928016,-0.795088260440446,0.118354953428099,-6.71782834102898,1.84452799161199e-11,1.70123122326363e-08," ENSG00000004660.15","CAMKK1","LOW Post - Pre"
"17",466.222317058426,1.0098224813197,0.151349460325033,6.67212475783556,2.52126087422711e-11,2.18860274829232e-08," ENSG00000115942.9","ORC2","LOW Post - Pre"
"18",794.80661758759,1.82886234153252,0.275456225574206,6.63939374657496,3.14975959454979e-11,2.5822779075984e-08," ENSG00000100336.18","APOL4","LOW Post - Pre"
"19",1391.23273018481,-0.478794623853487,0.0727456616955043,-6.58176189059363,4.64905714495237e-11,3.61084927831906e-08," ENSG00000169926.11","KLF13","LOW Post - Pre"
"20",121.805205030292,0.759518360625692,0.11650816381686,6.51901408230574,7.07710104409944e-11,5.22183900538877e-08," ENSG00000152804.11","HHEX","LOW Post - Pre"
"21",1698.95260471245,0.547940051123003,0.0853926766003538,6.41671010837869,1.39250721105225e-10,9.78534710166576e-08," ENSG00000011198.10","ABHD5","LOW Post - Pre"
"22",695.606121543421,0.391006111863153,0.0624631274983902,6.25979081616158,3.85494213923123e-10,2.5857900522107e-07," ENSG00000141524.19","TMC6","LOW Post - Pre"
"23",270.590386379699,0.462427026352326,0.0741787078147203,6.23395904263191,4.54792036062756e-10,2.91798525051221e-07," ENSG00000140450.9","ARRDC4","LOW Post - Pre"
"24",15879.0432394256,-0.437475045238219,0.0703511155603082,-6.21845214185972,5.02083032868861e-10,3.0572802854194e-07," ENSG00000012660.14","ELOVL5","LOW Post - Pre"
"25",1081.66168413258,-0.722383932367205,0.11636419625665,-6.20795704869503,5.36778158932808e-10,3.0572802854194e-07," ENSG00000108924.14","HLF","LOW Post - Pre"
"26",9977.52602108733,-0.247042020334212,0.0397979323421324,-6.20740842037865,5.38654790410682e-10,3.0572802854194e-07," ENSG00000105974.13","CAV1","LOW Post - Pre"
"27",556.42095806957,-0.481306114799475,0.0779236156581132,-6.17663991505716,6.54801821778411e-10,3.56879825875951e-07," ENSG00000189319.14","FAM53B","LOW Post - Pre"
"28",975.458468682069,0.334063837846677,0.0541315099992539,6.17133787421192,6.77145430949829e-10,3.56879825875951e-07," ENSG00000148498.17","PARD3","LOW Post - Pre"
"29",411.523518674212,-0.472723792710447,0.0767920586265847,-6.15589425736263,7.46550250883801e-10,3.79891105251457e-07," ENSG00000112186.13","CAP2","LOW Post - Pre"
"30",5226.6995366723,-1.04448435731855,0.170274010389415,-6.13413846851806,8.5621918868437e-10,4.21174218913842e-07," ENSG00000109906.15","ZBTB16","LOW Post - Pre"
"31",135.642172674132,0.771331948457441,0.125916533314632,6.1257400291516,9.02630828099022e-10,4.29373632248698e-07," ENSG00000235033.7","DAAM2-AS1","LOW Post - Pre"
"32",5982.1361409152,0.552502460538496,0.0902664143745488,6.12079768944803,9.31080587650493e-10,4.29373632248698e-07," ENSG00000135917.16","SLC19A3","LOW Post - Pre"
"33",1251.06677668198,-0.662283407779785,0.108316611835546,-6.11432906325866,9.69640411708283e-10,4.33605562290277e-07," ENSG00000115459.18","ELMOD3","LOW Post - Pre"
"34",1097.53940719224,0.844485562274178,0.138516680266112,6.09663443169293,1.08324856802763e-09,4.67362217577623e-07," ENSG00000166741.8","NNMT","LOW Post - Pre"
"35",295.090814445457,1.50618944217739,0.247201897886729,6.09295258270042,1.1084690394536e-09,4.67362217577623e-07," ENSG00000140873.16","ADAMTS18","LOW Post - Pre"
"36",567.244508542576,-0.58816009252116,0.09756922413573,-6.02813128556769,1.65866293326262e-09,6.79913580726568e-07," ENSG00000205269.6","TMEM170B","LOW Post - Pre"
"37",2332.15320885351,-0.32853779061748,0.0546691326341558,-6.00956654673936,1.86019997072728e-09,7.41918134270876e-07," ENSG00000131149.19","GSE1","LOW Post - Pre"
"38",314.2535175058,0.70437383825954,0.117944807432646,5.97206315048486,2.34271806530954e-09,9.09776065520337e-07," ENSG00000265107.3","GJA5","LOW Post - Pre"
"39",1422.08495076696,-0.403266421976518,0.0676872185971416,-5.95779277586607,2.5566741461051e-09,9.67406163437767e-07," ENSG00000164125.16","GASK1B","LOW Post - Pre"
"40",148.841535353009,-0.788125887870032,0.133168323783546,-5.9182684401064,3.25348650106609e-09,1.20029250740581e-06," ENSG00000165084.16","C8orf34","LOW Post - Pre"
"41",2776.78212742303,0.579179396578871,0.0982214552856451,5.89666885808723,3.70913167561309e-09,1.33501600334201e-06," ENSG00000119801.13","YPEL5","LOW Post - Pre"
"42",1352.03092349402,-0.468616359155265,0.0797731881606059,-5.87435916704004,4.24482163474442e-09,1.49144840152198e-06," ENSG00000170153.11","RNF150","LOW Post - Pre"
"43",809.392867315701,-0.684092029361674,0.116583146886908,-5.8678466624793,4.41491253827919e-09,1.51513637970665e-06," ENSG00000126778.12","SIX1","LOW Post - Pre"
"44",337.612653322261,0.758438386843962,0.130206237044074,5.82490058895748,5.7146606014258e-09,1.91661923852819e-06," ENSG00000128268.12","MGAT3","LOW Post - Pre"
"45",440.236879296816,0.910712531180292,0.156835264827713,5.80680966223208,6.36744516510837e-09,2.0880975178112e-06," ENSG00000204580.14","DDR1","LOW Post - Pre"
"46",995.572238571129,-0.54677313639841,0.0942714989262263,-5.79998347990941,6.63214529794397e-09,2.09800566389043e-06," ENSG00000070404.10","FSTL3","LOW Post - Pre"
"47",818.953264183929,0.963398633257264,0.166139662080275,5.79872753558251,6.68199947163042e-09,2.09800566389043e-06," ENSG00000121039.10","RDH10","LOW Post - Pre"
"48",503.330222401015,-0.52532565633321,0.0906914938981784,-5.79244682994202,6.93682904668326e-09,2.13264138003969e-06," ENSG00000137166.18","FOXP4","LOW Post - Pre"
"49",130.494011078271,-0.627630871956227,0.109290125611846,-5.74279577814116,9.31260156305543e-09,2.80461349522467e-06," ENSG00000112039.6","FANCE","LOW Post - Pre"
"50",700.179763402141,-0.299306328297502,0.0522287395459596,-5.73068258777569,1.00027290266096e-08,2.95220544491355e-06," ENSG00000165322.18","ARHGAP12","LOW Post - Pre"
"51",40.5471724057351,1.21903500823584,0.21318251184496,5.71826927868455,1.07614509247894e-08,3.11385747641405e-06," ENSG00000197769.6","MAP1LC3C","LOW Post - Pre"
"52",664.396389545841,-0.573225582643886,0.100679266417602,-5.69358124110912,1.24401980628269e-08,3.50505999909853e-06," ENSG00000126822.18","PLEKHG3","LOW Post - Pre"
"53",102.954201784114,-0.764294018240839,0.134285534879469,-5.69155880361087,1.25884786848426e-08,3.50505999909853e-06," ENSG00000142583.18","SLC2A5","LOW Post - Pre"
"54",292.944585513069,-0.566680618029892,0.100271930100706,-5.6514382186596,1.59110876125837e-08,4.3481466647944e-06," ENSG00000080493.19","SLC4A4","LOW Post - Pre"
"55",1264.74024740857,-0.471621954227538,0.0836816862634848,-5.63590404646679,1.74142328017537e-08,4.67239697191781e-06," ENSG00000148400.13","NOTCH1","LOW Post - Pre"
"56",245.160745047438,-0.491304940997781,0.0877593897305863,-5.59831765587756,2.16441893268126e-08,5.70363039099595e-06," ENSG00000253304.2","TMEM200B","LOW Post - Pre"
"57",1450.4554052437,-0.584219660445536,0.104551205327862,-5.58788068117895,2.29857481695944e-08,5.95088922348604e-06," ENSG00000049246.15","PER3","LOW Post - Pre"
"58",1258.38768831285,-0.369181678916926,0.0661942632502374,-5.57724583354437,2.44356432762803e-08,6.21718599703567e-06," ENSG00000134294.14","SLC38A2","LOW Post - Pre"
"59",164.06954147805,-0.451384157242069,0.0810260376913379,-5.57085314922568,2.5349492944438e-08,6.34038080306902e-06," ENSG00000164466.13","SFXN1","LOW Post - Pre"
"60",172.816902129901,-0.37885756963634,0.0680841213155491,-5.5645510629483,2.6282816088707e-08,6.4642586170175e-06," ENSG00000106080.11","FKBP14","LOW Post - Pre"
"61",1761.23162617909,-0.599087317516281,0.108467348734734,-5.5232042131075,3.32872458651543e-08,8.05278503659152e-06," ENSG00000149485.19","FADS1","LOW Post - Pre"
"62",856.586140886932,0.492618415904016,0.0896077876388309,5.49749557359392,3.85222981341725e-08,9.07400874706082e-06," ENSG00000128335.14","APOL2","LOW Post - Pre"
"63",1110.22020811465,-0.403494219978347,0.0734091842428158,-5.49650870174103,3.8738398798186e-08,9.07400874706082e-06," ENSG00000171227.7","TMEM37","LOW Post - Pre"
"64",2624.69135679426,-0.319407447126447,0.0583826814006364,-5.4709280126172,4.47685128108002e-08,1.03226397429528e-05," ENSG00000006831.10","ADIPOR2","LOW Post - Pre"
"65",7998.74195857937,-0.516052587227722,0.0947509064071722,-5.44641319851964,5.13956663360327e-08,1.16407149996782e-05," ENSG00000151365.2","THRSP","LOW Post - Pre"
"66",1652.30482181813,-0.610219286564705,0.112087804209056,-5.44411848256552,5.20625594618662e-08,1.16407149996782e-05," ENSG00000179094.16","PER1","LOW Post - Pre"
"67",821.171945418032,-0.512989741788958,0.0945097690628585,-5.42790175952888,5.70204085787571e-08,1.2516132347993e-05," ENSG00000146072.6","TNFRSF21","LOW Post - Pre"
"68",493.305493927399,0.501995704572157,0.0925189964241933,5.42586629745248,5.76741207334503e-08,1.2516132347993e-05," ENSG00000187840.5","EIF4EBP1","LOW Post - Pre"
"69",109.755182923086,-0.596470756405385,0.11032021414096,-5.40672224986122,6.41885648192179e-08,1.37279804498145e-05," ENSG00000197959.15","DNM3","LOW Post - Pre"
"70",639.421840316865,-0.624737765490133,0.115767679863413,-5.39647824183074,6.79616489949068e-08,1.43272864888263e-05," ENSG00000134824.14","FADS2","LOW Post - Pre"
"71",2527.19245056692,-0.379127337911739,0.0703122549995633,-5.39205203863954,6.96575871800945e-08,1.44600139388419e-05," ENSG00000157933.11","SKI","LOW Post - Pre"
"72",1618.56134162529,-0.515114480484739,0.0955727665608668,-5.38976215736814,7.05509929929265e-08,1.44600139388419e-05," ENSG00000134962.7","KLB","LOW Post - Pre"
"73",1356.45508701571,-0.265787783849845,0.0493770294359244,-5.38282247608177,7.33268479803811e-08,1.48230725431025e-05," ENSG00000186918.14","ZNF395","LOW Post - Pre"
"74",506.712410896715,-0.378727222158653,0.0709516730382255,-5.33781947544228,9.40710511892599e-08,1.87595473297285e-05," ENSG00000139132.16","FGD4","LOW Post - Pre"
"75",602.155734030244,-0.523765949390453,0.0981933928220145,-5.33402436088375,9.60596274394841e-08,1.89006922949929e-05," ENSG00000171604.12","CXXC5","LOW Post - Pre"
"76",12.9148032931872,1.35746077607763,0.255721183592353,5.30836263546145,1.10614401145657e-07,NA," ENSG00000101680.16","LAMA1","LOW Post - Pre"
"77",740.771127717963,0.263591212520631,0.0496737280148992,5.30645117760376,1.11780082223988e-07,2.17044562286762e-05," ENSG00000033627.18","ATP6V0A1","LOW Post - Pre"
"78",1136.99314557642,-0.315240265880837,0.0595350783543216,-5.29503403026854,1.18994248834538e-07,2.27179679718828e-05," ENSG00000165959.12","CLMN","LOW Post - Pre"
"79",1343.95689825297,-0.228349609156955,0.0431387476502251,-5.29337594610872,1.20078708532009e-07,2.27179679718828e-05," ENSG00000006451.8","RALA","LOW Post - Pre"
"80",213.199475178856,-0.419604526416525,0.079481304741977,-5.27928583682292,1.29688360659256e-07,2.42254574461853e-05," ENSG00000123213.23","NLN","LOW Post - Pre"
"81",730.492752103463,-0.251643751885128,0.0477258716001779,-5.27269054388919,1.34438140905672e-07,2.47987955668126e-05," ENSG00000018510.18","AGPS","LOW Post - Pre"
"82",2094.3957468212,0.439567220864233,0.0835691954861173,5.25991925980974,1.44118668882775e-07,2.62562863790507e-05," ENSG00000123636.19","BAZ2B","LOW Post - Pre"
"83",917.23321597155,-0.280690103405806,0.0535060359723399,-5.24595213053925,1.55477270458254e-07,2.77415556922458e-05," ENSG00000166575.17","TMEM135","LOW Post - Pre"
"84",758.001753418311,-0.822501397279407,0.156817128587768,-5.24497167297043,1.563063402634e-07,2.77415556922458e-05," ENSG00000154359.13","LONRF1","LOW Post - Pre"
"85",259.688132230947,-0.433180694845625,0.0826193771665902,-5.24308836136803,1.57910867937159e-07,2.77415556922458e-05," ENSG00000129682.16","FGF13","LOW Post - Pre"
"86",95.7134659701781,-0.759695694480955,0.144992654995469,-5.23954606186565,1.60972065139643e-07,2.79466442972438e-05," ENSG00000292223.1","ADIPINT","LOW Post - Pre"
"87",2526.01743016863,-0.489624335602486,0.093790453827037,-5.2204069350749,1.78530405217073e-07,3.06345719742832e-05," ENSG00000133401.16","PDZD2","LOW Post - Pre"
"88",2445.23418355253,0.686411379256279,0.131579492092985,5.21670488567629,1.82134093516964e-07,3.08937105520671e-05," ENSG00000167772.12","ANGPTL4","LOW Post - Pre"
"89",192.615445144479,0.531452615259069,0.102497343271883,5.18503795605068,2.15970876417084e-07,3.62168434464422e-05," ENSG00000198736.13","MSRB1","LOW Post - Pre"
"90",6685.71164142651,-0.556431345210979,0.107598676946155,-5.1713586170714,2.3239807324353e-07,3.82745757296821e-05," ENSG00000062282.15","DGAT2","LOW Post - Pre"
"91",741.584531606733,0.849209392527532,0.164240248283065,5.17053159262118,2.33429004246893e-07,3.82745757296821e-05," ENSG00000172201.12","ID4","LOW Post - Pre"
"92",21.5966879740491,-1.49430757660041,0.291143157022271,-5.13255263109655,2.85838761310371e-07,4.6352995611617e-05," ENSG00000231035.1","RPL7L1P9","LOW Post - Pre"
"93",338.589073649414,0.41315664180502,0.0807946116126,5.11366579476926,3.15966177404986e-07,5.06816617387541e-05," ENSG00000143322.22","ABL2","LOW Post - Pre"
"94",8145.83419431765,-0.211925101336901,0.04146634577939,-5.11077350447972,3.20842453187447e-07,5.08390657473108e-05," ENSG00000135535.17","CD164","LOW Post - Pre"
"95",2029.15120980274,-0.413164967964907,0.0808960955027826,-5.10735364169332,3.26701966633354e-07,5.08390657473108e-05," ENSG00000151276.24","MAGI1","LOW Post - Pre"
"96",2157.28469701722,1.29644406881572,0.253855398665487,5.10701791504573,3.27282729958293e-07,5.08390657473108e-05," ENSG00000137801.11","THBS1","LOW Post - Pre"
"97",625.871437784591,0.454566909524539,0.0891079233482693,5.1013074084098,3.37315159035616e-07,5.1851664603006e-05," ENSG00000211455.8","STK38L","LOW Post - Pre"
"98",379.34517424122,0.663337149715236,0.130193902798399,5.09499397020452,3.48752355540841e-07,5.30570980486205e-05," ENSG00000114790.13","ARHGEF26","LOW Post - Pre"
"99",2088.91526084818,-0.207152251270449,0.0406868669256045,-5.09137878935787,3.55469082112186e-07,5.3527114742138e-05," ENSG00000188895.12","MSL1","LOW Post - Pre"
"100",181.924064652754,0.468259844593821,0.092040273606463,5.08755380928094,3.62711492218868e-07,5.40659948552913e-05," ENSG00000133195.12","SLC39A11","LOW Post - Pre"
"101",582.84430145408,-0.359737177080253,0.0710312472907476,-5.06449190745256,4.09491031467049e-07,6.04285915135924e-05," ENSG00000183098.12","GPC6","LOW Post - Pre"
"102",377.910644052332,-0.467921326668383,0.0927414356226073,-5.04543975976925,4.52479442096934e-07,6.52939120374974e-05," ENSG00000266074.11","BAHCC1","LOW Post - Pre"
"103",5471.79916131059,-0.245385921066939,0.0486430848556239,-5.04462087047443,4.54421499780993e-07,6.52939120374974e-05," ENSG00000105971.15","CAV2","LOW Post - Pre"
"104",293.245682503132,-0.589165479005393,0.116803608162648,-5.0440691710909,4.55734427042233e-07,6.52939120374974e-05," ENSG00000066468.24","FGFR2","LOW Post - Pre"
"105",4831.88471689791,-0.253164113601003,0.0502132496771744,-5.0417791166399,4.61223493398696e-07,6.54449528085053e-05," ENSG00000073712.15","FERMT2","LOW Post - Pre"
"106",560.710993194341,-0.320351191579448,0.06371762535872,-5.02766997005808,4.96475371964201e-07,6.97760672769116e-05," ENSG00000086300.17","SNX10","LOW Post - Pre"
"107",265.518374564513,0.342095313507626,0.0682175069343816,5.01477302353906,5.30961078083575e-07,7.34751854103904e-05," ENSG00000168040.5","FADD","LOW Post - Pre"
"108",3146.78488589258,0.435367810683265,0.0868282731663171,5.0141249480953,5.32753597540949e-07,7.34751854103904e-05," ENSG00000176438.13","SYNE3","LOW Post - Pre"
"109",44.3472772219221,-1.02001581863569,0.203841926014934,-5.00395496930773,5.61658825915076e-07,7.67444379076739e-05," ENSG00000187398.12","LUZP2","LOW Post - Pre"
"110",534.689367534204,-0.484066613474617,0.0969725757560701,-4.99178875780575,5.98226625612133e-07,8.09748428658875e-05," ENSG00000185361.9","TNFAIP8L1","LOW Post - Pre"
"111",163.664036134175,-0.396030603964833,0.0793638367891705,-4.99006373667248,6.03593732821551e-07,8.09748428658875e-05," ENSG00000105662.16","CRTC1","LOW Post - Pre"
"112",2786.246531079,-0.319627564796477,0.0642004810321176,-4.97858520151238,6.40507466766298e-07,8.5152871054687e-05," ENSG00000206527.10","HACD2","LOW Post - Pre"
"113",1354.18090867152,-0.338941101922299,0.0681241739259765,-4.97534256034563,6.51323537466804e-07,8.58176914499788e-05," ENSG00000077420.16","APBB1IP","LOW Post - Pre"
"114",946.633554532398,0.40645589622609,0.0817343101893117,4.9728919872776,6.59614165479487e-07,8.61409401768212e-05," ENSG00000111817.19","DSE","LOW Post - Pre"
"115",3693.0566185354,0.626383636192869,0.12625214790336,4.9613701358359,6.99976619962317e-07,9.06101314103851e-05," ENSG00000171862.15","PTEN","LOW Post - Pre"
"116",441.59216972814,-0.663963052096123,0.13392107570471,-4.95786827131029,7.1270858150468e-07,9.14560046718657e-05," ENSG00000170522.10","ELOVL6","LOW Post - Pre"
"117",192.743186875823,0.718565707244242,0.145124362105086,4.95137891957742,7.36894623177501e-07,9.3744430639917e-05," ENSG00000106852.16","LHX6","LOW Post - Pre"
"118",343.383574845418,-0.356207747137369,0.0720691964675228,-4.94257969558312,7.70955735386383e-07,9.72392631375799e-05," ENSG00000188001.10","TPRG1","LOW Post - Pre"
"119",424.660144456117,-0.332484021944176,0.0673932939776978,-4.93348821997339,8.07739158395781e-07,0.000101015311529208," ENSG00000130827.6","PLXNA3","LOW Post - Pre"
"120",310.100609954255,0.404825705894093,0.0821960359265289,4.92512444585463,8.43066825369524e-07,0.000104547370940992," ENSG00000160191.18","PDE9A","LOW Post - Pre"
"121",1466.37676428555,-0.187588981853891,0.0381104529328129,-4.92224488081006,8.55570607389319e-07,0.000105213795443702," ENSG00000165156.15","ZHX1","LOW Post - Pre"
"122",159.932143140085,-0.459668869909339,0.0936203914113923,-4.90992253909123,9.11123760071977e-07,0.00011111944898663," ENSG00000165895.19","ARHGAP42","LOW Post - Pre"
"123",735.858203452563,0.741153600707608,0.15108461679806,4.90555303653605,9.31644614218036e-07,0.000112690816164062," ENSG00000039537.16","C6","LOW Post - Pre"
"124",190.545886307544,0.55354205217153,0.113440657649737,4.87957372285925,1.06315377558726e-06,0.000127432151207443," ENSG00000163694.15","RBM47","LOW Post - Pre"
"125",1924.32210885898,-0.389426316944698,0.0798305306716637,-4.87816269875965,1.07078584737568e-06,0.000127432151207443," ENSG00000082438.18","COBLL1","LOW Post - Pre"
"126",577.821656905352,-0.279788324598589,0.0574591781904286,-4.86934086789976,1.11971112524118e-06,0.000132188616601473," ENSG00000076248.12","UNG","LOW Post - Pre"
"127",2166.71809769812,-0.168382892390732,0.0346110776278223,-4.86499999223881,1.14456811807424e-06,0.000134050727923981," ENSG00000109790.18","KLHL5","LOW Post - Pre"
"128",187.049127259885,-0.361923705036517,0.0744213602923501,-4.86316970846499,1.15520718382741e-06,0.000134115852135573," ENSG00000131196.18","NFATC1","LOW Post - Pre"
"129",53.8916898339191,1.10498280799659,0.22727909352803,4.86178816909227,1.16330074360327e-06,0.000134115852135573," ENSG00000290462.1","CYP4F35P","LOW Post - Pre"
"130",361.611583258193,-0.487707432214151,0.100424191924204,-4.85647355352635,1.19494732503941e-06,0.000136696416089973," ENSG00000186188.11","FFAR4","LOW Post - Pre"
"131",4405.32137568134,0.279417855038462,0.0575704983921282,4.85349029176839,1.21307283057835e-06,0.000137702428929575," ENSG00000221963.6","APOL6","LOW Post - Pre"
"132",243.259233900202,0.443396601242042,0.0914145192963929,4.85039580861787,1.23215345544255e-06,0.000137935124031851," ENSG00000163686.15","ABHD6","LOW Post - Pre"
"133",566.606163048793,-0.384197133695832,0.0792138097224874,-4.85012821680719,1.23381692567624e-06,0.000137935124031851," ENSG00000150768.17","DLAT","LOW Post - Pre"
"134",174.889836629634,-0.430544576656903,0.0888688239553724,-4.84472008848808,1.26790301046305e-06,0.000140680035529347," ENSG00000070444.15","MNT","LOW Post - Pre"
"135",1352.41248686442,-0.368342506814301,0.0766648959349177,-4.80457844913784,1.550778892101e-06,0.000170782418736824," ENSG00000165868.16","HSPA12A","LOW Post - Pre"
"136",999.141721835062,0.431557906973147,0.0898845533484948,4.80124660908017,1.57680941358872e-06,0.000171789956578219," ENSG00000177663.15","IL17RA","LOW Post - Pre"
"137",589.44036320365,0.553065909219133,0.115211613380482,4.80043541611254,1.58321027950381e-06,0.000171789956578219," ENSG00000006625.18","GGCT","LOW Post - Pre"
"138",633.22378005882,-0.294254258413202,0.0613868775203456,-4.79343909153347,1.6394625012729e-06,0.000176595241834191," ENSG00000103966.11","EHD4","LOW Post - Pre"
"139",859.665818657148,-0.34168776238838,0.0713155369540307,-4.79121068118197,1.65777938653897e-06,0.000177274278312721," ENSG00000151090.20","THRB","LOW Post - Pre"
"140",2097.95661766785,0.410512733057658,0.0858071680258565,4.78413100562831,1.717286568765e-06,0.000182316531620612," ENSG00000174749.6","FAM241A","LOW Post - Pre"
"141",1338.88131425212,-0.413766355161661,0.086574503402733,-4.77930959923472,1.75898158163289e-06,0.000185409222858261," ENSG00000072310.18","SREBF1","LOW Post - Pre"
"142",5905.39643468735,-0.296189198976434,0.0620391233128361,-4.77423250297852,1.80393879825283e-06,0.00018879946699161," ENSG00000204291.11","COL15A1","LOW Post - Pre"
"143",292.700408445784,-0.557391457612382,0.117188050154875,-4.75638477537376,1.970906482915e-06,0.00020482159836885," ENSG00000168140.5","VASN","LOW Post - Pre"
"144",23218.3068049292,-0.681688089479715,0.143826395545812,-4.73965913483927,2.14078047948611e-06,0.000220919563187249," ENSG00000119927.14","GPAM","LOW Post - Pre"
"145",270.534320782273,-0.38291434476659,0.0808152415550434,-4.73814514933778,2.1568330673972e-06,0.000221030455385976," ENSG00000170624.14","SGCD","LOW Post - Pre"
"146",553.006562491483,0.672042381985831,0.141904526666531,4.7358769855531,2.18109861313018e-06,0.000221975670579049," ENSG00000161813.23","LARP4","LOW Post - Pre"
"147",25.4551320022145,1.34810919683913,0.287102379371599,4.69556957274205,2.65864856175657e-06,0.000265754340885916," ENSG00000182255.7","KCNA4","LOW Post - Pre"
"148",922.113917283008,1.20114663882733,0.255826277933326,4.69516520558679,2.66391339712233e-06,0.000265754340885916," ENSG00000099337.5","KCNK6","LOW Post - Pre"
"149",227.194953822913,-0.464962971716563,0.0990323849967359,-4.69505982040005,2.66528714854751e-06,0.000265754340885916," ENSG00000166831.9","RBPMS2","LOW Post - Pre"
"150",3591.74978842789,0.235670196476589,0.0503054315285907,4.68478630071283,2.80252177440575e-06,0.000277562508891984," ENSG00000139112.11","GABARAPL1","LOW Post - Pre"
"151",524.4436505401,-0.266346432885279,0.0570319119470162,-4.67012982368048,3.01009443808883e-06,0.000296133090819179," ENSG00000107779.15","BMPR1A","LOW Post - Pre"
"152",41.5319368186151,1.16014216647097,0.248618253607317,4.66635956788342,3.06583009490228e-06,0.000299618905367371," ENSG00000279917.1","ENSG00000279917","LOW Post - Pre"
"153",189.29456655697,-0.445390429341259,0.0956867788330423,-4.65467052787294,3.24499176088836e-06,0.000315041732996247," ENSG00000276023.5","DUSP14","LOW Post - Pre"
"154",279.974465560819,0.453770466560994,0.0976659596663396,4.64614762514217,3.38191032446403e-06,0.000326188566392913," ENSG00000179941.9","BBS10","LOW Post - Pre"
"155",181.131915087915,-0.567198201909674,0.122379227922852,-4.63475878657477,3.57353928400345e-06,0.000342433241649603," ENSG00000164619.10","BMPER","LOW Post - Pre"
"156",214.566750558461,0.533695295809142,0.11523624510655,4.63131452535332,3.63351408107315e-06,0.000345933982544494," ENSG00000137501.18","SYTL2","LOW Post - Pre"
"157",22.5691836801984,1.07775223390413,0.233654537334214,4.61258850866027,3.97685112798458e-06,0.00037619482112608," ENSG00000185897.7","FFAR3","LOW Post - Pre"
"158",1220.03515032398,-0.311710646017294,0.0677800562172738,-4.59885493482159,4.24819454415173e-06,0.000399303228586287," ENSG00000263155.6","MYZAP","LOW Post - Pre"
"159",661.164197209638,-0.227794786908777,0.0495656104886103,-4.59582328681541,4.31043902276524e-06,0.000401140869727625," ENSG00000122376.12","SHLD2","LOW Post - Pre"
"160",1168.61507749197,0.444040519434962,0.0966301302848505,4.59525945091867,4.32211142418462e-06,0.000401140869727625," ENSG00000183853.18","KIRREL1","LOW Post - Pre"
"161",517.102068005259,0.461931370516835,0.10077506350969,4.58378644903971,4.56630601273214e-06,0.00041978404484579," ENSG00000243244.7","STON1","LOW Post - Pre"
"162",479.84703049593,-0.324246104336727,0.0707590526278549,-4.58239747841233,4.59675089032256e-06,0.00041978404484579," ENSG00000116141.17","MARK1","LOW Post - Pre"
"163",3888.98069954569,-0.327331398066247,0.0714405395599151,-4.58187186270792,4.60832250898001e-06,0.00041978404484579," ENSG00000124225.16","PMEPA1","LOW Post - Pre"
